Rank	Score	Type	ID	Name	Description
4950	0	oe	ccsbBroad304_01215	PLAUR	CD molecules
4951	0	oe	ccsbBroad304_06735	PLAU	Chymotrypsin
4952	0	oe	ccsbBroad304_06734	PLAT	Chymotrypsin
4953	0	oe	ccsbBroad304_01208	PITPNA	-
4954	0	oe	ccsbBroad304_07249	PIK3R3	Phosphatidylinositol kinases
4955	0	oe	ccsbBroad304_01198	PIGA	Glycosyltransferase group 1 domain containing
4956	0	oe	ccsbBroad304_13633	PI4KAP2	-
4957	0	oe	ccsbBroad304_04054	PHF23	Zinc fingers, PHD-type
4958	0	oe	ccsbBroad304_02676	PHB2	-
4959	0	oe	ccsbBroad304_01180	PFKFB3	-
4960	0	oe	ccsbBroad304_01351	PEX19	-
4961	0	oe	ccsbBroad304_02017	PEX11A	-
4962	0	oe	ccsbBroad304_10441	PEPD	Methionyl aminopeptidase
4963	0	oe	ccsbBroad304_13998	PDXK	-
4964	0	oe	ccsbBroad304_07197	PDHX	-
4965	0	oe	ccsbBroad304_01152	PCNA	-
4966	0	oe	ccsbBroad304_01811	PCGF2	Polycomb group ring fingers
4967	0	oe	ccsbBroad304_03812	PBXIP1	-
4968	0	oe	ccsbBroad304_08605	PBK	TOPK family
4969	0	oe	ccsbBroad304_09578	PASD1	-
4970	0	oe	ccsbBroad304_04170	PANK2	-
4971	0	oe	ccsbBroad304_06685	PAH	Amino acid hydroxylases
4972	0	oe	ccsbBroad304_03444	PAF1	-
4973	0	oe	ccsbBroad304_01139	PA2G4	-
4974	0	oe	ccsbBroad304_03864	OVOL2	Zinc fingers, C2H2-type
4975	0	oe	ccsbBroad304_04788	OVCA2	-
4976	0	oe	ccsbBroad304_04691	OSR2	Zinc fingers, C2H2-type
4977	0	oe	ccsbBroad304_04616	ORMDL3	-
4978	0	oe	ccsbBroad304_09368	OPN4	GPCR / Class A : Opsin receptors
4979	0	oe	ccsbBroad304_06665	OAT	-
4980	0	oe	ccsbBroad304_07920	NUP62	-
4981	0	oe	ccsbBroad304_07763	NUDT6	Nudix motif containing
4982	0	oe	ccsbBroad304_05313	NUDT14	Nudix motif containing
4983	0	oe	ccsbBroad304_06658	NT5E	Adenosine turnover
4984	0	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
4985	0	oe	ccsbBroad304_13598	NRBP2	NRBP family
4986	0	oe	ccsbBroad304_00593	NR5A2	Fushi tarazu F1-like receptors
4987	0	oe	ccsbBroad304_06651	NOV	-
4988	0	oe	ccsbBroad304_03191	NOSIP	-
4989	0	oe	ccsbBroad304_01092	NFIL3	basic leucine zipper proteins
4990	0	oe	ccsbBroad304_01091	NFIB	-
4991	0	oe	ccsbBroad304_01090	NFE2L2	basic leucine zipper proteins
4992	0	oe	ccsbBroad304_07680	NEK6	NIMA (never in mitosis gene a)- related kinase (NEK) family
4993	0	oe	ccsbBroad304_01075	NDUFV1	Mitochondrial respiratory chain complex / Complex I
4994	0	oe	ccsbBroad304_01077	NDUFS6	Mitochondrial respiratory chain complex / Complex I
4995	0	oe	ccsbBroad304_06624	NDUFC2	Mitochondrial respiratory chain complex / Complex I
4996	0	oe	ccsbBroad304_01064	NDUFA1	Mitochondrial respiratory chain complex / Complex I
4997	0	oe	ccsbBroad304_02419	NDRG1	-
4998	0	oe	ccsbBroad304_03951	NARFL	-
4999	0	oe	ccsbBroad304_12226	NAGK	-
5000	0	oe	ccsbBroad304_02040	NAE1	Ubiquitin-like modifier activating enzymes
5001	0	oe	ccsbBroad304_01061	NAB2	-
5002	0	oe	ccsbBroad304_04191	NAA50	N(alpha)-acetyltransferase subunits
5003	0	oe	ccsbBroad304_09258	MYLK2	Myosin Light Chain Kinase (MLCK) family
5004	0	oe	ccsbBroad304_06609	MYL6	EF-hand domain containing
5005	0	oe	ccsbBroad304_02955	MYCBP	-
5006	0	oe	ccsbBroad304_13903	MTAP	-
5007	0	oe	ccsbBroad304_02702	MSRB2	-
5008	0	oe	ccsbBroad304_01035	MSH5	-
5009	0	oe	ccsbBroad304_01034	MSH2	-
5010	0	oe	ccsbBroad304_03215	MRPS2	Mitochondrial ribosomal proteins / small subunits
5011	0	oe	ccsbBroad304_04398	MRPL43	Mitochondrial ribosomal proteins / large subunits
5012	0	oe	ccsbBroad304_09446	MRGPRX4	GPCR / Class A : Orphans
5013	0	oe	ccsbBroad304_01026	MNAT1	RING-type (C3HC4) zinc fingers
5014	0	oe	ccsbBroad304_06590	MMP7	Matrix metallopeptidase
5015	0	oe	ccsbBroad304_06588	MMP2	Matrix metallopeptidase
5016	0	oe	ccsbBroad304_06592	MMP14	Matrix metallopeptidase
5017	0	oe	ccsbBroad304_02576	MLLT11	-
5018	0	oe	ccsbBroad304_01019	MLH1	-
5019	0	oe	ccsbBroad304_04387	MKI67IP	-
5020	0	oe	ccsbBroad304_06583	MITF	Basic helix-loop-helix proteins
5021	0	oe	ccsbBroad304_02361	MFSD10	-
5022	0	oe	ccsbBroad304_03848	METTL14	-
5023	0	oe	ccsbBroad304_02163	MED7	-
5024	0	oe	ccsbBroad304_00991	MDH1	-
5025	0	oe	ccsbBroad304_03806	MCOLN1	Voltage-gated ion channels / Transient receptor potential cation channels
5026	0	oe	ccsbBroad304_08662	MCCC1	-
5027	0	oe	ccsbBroad304_08089	MAT2B	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
5028	0	oe	ccsbBroad304_01287	MAPK8	MAPK:JNK subfamily
5029	0	oe	ccsbBroad304_06911	MAPK12	MAPK:p38 subfamily
5030	0	oe	ccsbBroad304_00348	MAP3K8	MAPKKK:STE-unique family
5031	0	oe	ccsbBroad304_00969	MAGEA10	-
5032	0	oe	ccsbBroad304_02203	MAD2L1BP	-
5033	0	oe	ccsbBroad304_00956	LYZ	-
5034	0	oe	ccsbBroad304_07605	LYPLA1	-
5035	0	oe	ccsbBroad304_00954	LYN	Src family
5036	0	oe	ccsbBroad304_03853	LSM2	-
5037	0	oe	ccsbBroad304_02097	LPAR2	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
5038	0	oe	ccsbBroad304_00477	LPAR1	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
5039	0	oe	ccsbBroad304_08325	LIPT1	-
5040	0	oe	ccsbBroad304_05194	LIPH	-
5041	0	oe	ccsbBroad304_00941	LIG3	-
5042	0	oe	ccsbBroad304_04496	LHX4	Homeoboxes / LIM class
5043	0	oe	ccsbBroad304_06783	LGMN	Legumain
5044	0	oe	ccsbBroad304_03237	LEF1	-
5045	0	oe	ccsbBroad304_06518	LDHA	-
5046	0	oe	ccsbBroad304_13891	LCK	Src family
5047	0	oe	ccsbBroad304_08203	LAP3	Leucyl aminopeptidase
5048	0	oe	ccsbBroad304_02052	KYNU	-
5049	0	oe	ccsbBroad304_13499	KSR2	RAF family
5050	0	oe	ccsbBroad304_01302	KLK6	Chymotrypsin
5051	0	oe	ccsbBroad304_06021	KLF6	Kruppel-like transcription factors
5052	0	oe	ccsbBroad304_02592	KIF2C	Kinesins
5053	0	oe	ccsbBroad304_02318	KIF20A	Kinesins
5054	0	oe	ccsbBroad304_07511	KIF14	Kinesins
5055	0	oe	ccsbBroad304_02919	KIAA1279	-
5056	0	oe	ccsbBroad304_06483	KCNK1	Two-P potassium channels
5057	0	oe	ccsbBroad304_07760	KAT7	Histone acetyltransferases (HATs)
5058	0	oe	ccsbBroad304_06469	KARS	Aminoacyl tRNA synthetases / Class II
5059	0	oe	ccsbBroad304_02737	JMJD6	-
5060	0	oe	ccsbBroad304_00883	ISG20	-
5061	0	oe	ccsbBroad304_00881	IRF5	-
5062	0	oe	ccsbBroad304_00880	IRF2	-
5063	0	oe	ccsbBroad304_08230	IRAK4	Interleukin-1 receptor-associated kinase (IRAK) family
5064	0	oe	ccsbBroad304_00873	INPP1	Inositol polyphosphate phosphatases
5065	0	oe	ccsbBroad304_06449	ILF3	-
5066	0	oe	ccsbBroad304_03148	IL21R	IL-2 receptor family
5067	0	oe	ccsbBroad304_02019	IL18RAP	CD molecules
5068	0	oe	ccsbBroad304_00857	IL10	Interleukins and interleukin receptors
5069	0	oe	ccsbBroad304_04752	IKBIP	-
5070	0	oe	ccsbBroad304_09354	IGSF8	CD molecules
5071	0	oe	ccsbBroad304_00838	IGFBP5	insulin-like growth factor (IGF) binding proteins
5072	0	oe	ccsbBroad304_00834	IFNGR1	Interferon receptor family
5073	0	oe	ccsbBroad304_06431	IFNAR2	Interferon receptor family
5074	0	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
5075	0	oe	ccsbBroad304_00818	IDH3A	-
5076	0	oe	ccsbBroad304_00815	ID2	Basic helix-loop-helix proteins
5077	0	oe	ccsbBroad304_03032	HTATSF1	RNA binding motif (RRM) containing
5078	0	oe	ccsbBroad304_07633	HTATIP2	Short chain dehydrogenase/reductase superfamily / Atypical members
5079	0	oe	ccsbBroad304_00800	HSPD1	Heat Shock Proteins / Chaperonins
5080	0	oe	ccsbBroad304_02958	HSPB8	Heat shock proteins / HSPB
5081	0	oe	ccsbBroad304_06411	HSPA9	Heat shock proteins / HSP70
5082	0	oe	ccsbBroad304_06410	HSPA8	Heat shock proteins / HSP70
5083	0	oe	ccsbBroad304_00795	HSF2	-
5084	0	oe	ccsbBroad304_00792	HSD17B2	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
5085	0	oe	ccsbBroad304_00789	HSBP1	-
5086	0	oe	ccsbBroad304_02221	HS2ST1	Sulfotransferases, membrane-bound
5087	0	oe	ccsbBroad304_00775	HOXB5	Homeoboxes / ANTP class : HOXL subclass
5088	0	oe	ccsbBroad304_00771	HOXA5	Homeoboxes / ANTP class : HOXL subclass
5089	0	oe	ccsbBroad304_02139	HMGN3	High-mobility group / Canonical
5090	0	oe	ccsbBroad304_09508	HMGB4	High-mobility group / Canonical
5091	0	oe	ccsbBroad304_00751	HMGB2	High-mobility group / Canonical
5092	0	oe	ccsbBroad304_06381	HMGB1	High-mobility group / Canonical
5093	0	oe	ccsbBroad304_00747	HLF	-
5094	0	oe	ccsbBroad304_00746	HLA-DRB5	Immunoglobulin superfamily / C1-set domain containing
5095	0	oe	ccsbBroad304_00744	HLA-DRB3	Immunoglobulin superfamily / C1-set domain containing
5096	0	oe	ccsbBroad304_04472	HIST1H2BK	Histones / Replication-dependent
5097	0	oe	ccsbBroad304_07651	HEXIM1	-
5098	0	oe	ccsbBroad304_08602	HDAC8	Histone deacetylases
5099	0	oe	ccsbBroad304_07311	HDAC3	Histone deacetylases
5100	0	oe	ccsbBroad304_04309	HDAC10	Histone deacetylases
5101	0	oe	ccsbBroad304_02443	HAX1	-
5102	0	oe	ccsbBroad304_06350	HAL	-
5103	0	oe	ccsbBroad304_06349	HAGH	-
5104	0	oe	ccsbBroad304_10431	HADHB	-
5105	0	oe	ccsbBroad304_00710	GUSB	-
5106	0	oe	ccsbBroad304_00706	GTF2B	General transcription factors
5107	0	oe	ccsbBroad304_00704	GSTZ1	Glutathione S-transferases / Soluble
5108	0	oe	ccsbBroad304_06336	GSTT1	Glutathione S-transferases / Soluble
5109	0	oe	ccsbBroad304_06335	GSTP1	Glutathione S-transferases
5110	0	oe	ccsbBroad304_00690	GRN	-
5111	0	oe	ccsbBroad304_00682	GRK6	GRK1/3 subfamily
5112	0	oe	ccsbBroad304_00689	GRB7	Pleckstrin homology (PH) domain containing
5113	0	oe	ccsbBroad304_14158	GPR87	GPCR / Class A : Orphans
5114	0	oe	ccsbBroad304_03394	GPR84	GPCR / Class A : Fatty acid receptors
5115	0	oe	ccsbBroad304_02128	GPR55	GPCR / Class A : Orphans
5116	0	oe	ccsbBroad304_00679	GPR39	GPCR / Class A : Orphans
5117	0	oe	ccsbBroad304_04082	SLC52A2	SLC52 family of riboflavin transporters
5118	0	oe	ccsbBroad304_02766	GPR161	GPCR / Class A : Orphans
5119	0	oe	ccsbBroad304_06318	GPER	-
5120	0	oe	ccsbBroad304_00665	GOT1	-
5121	0	oe	ccsbBroad304_02287	GNPDA1	-
5122	0	oe	ccsbBroad304_06294	GNAZ	-
5123	0	oe	ccsbBroad304_02502	GNA13	-
5124	0	oe	ccsbBroad304_06287	GM2A	-
5125	0	oe	ccsbBroad304_06286	GLUL	-
5126	0	oe	ccsbBroad304_00648	GLRX	-
5127	0	oe	ccsbBroad304_06278	GK	Glycerol kinases
5128	0	oe	ccsbBroad304_06274	GJA1	Ion channels / Gap junction proteins (connexins)
5129	0	oe	ccsbBroad304_07834	GGA2	-
5130	0	oe	ccsbBroad304_07515	GFPT2	-
5131	0	oe	ccsbBroad304_00626	GDI1	-
5132	0	oe	ccsbBroad304_00644	GCLC	-
5133	0	oe	ccsbBroad304_06264	GBP2	-
5134	0	oe	ccsbBroad304_03822	GATAD2B	GATA zinc finger domain containing
5135	0	oe	ccsbBroad304_04817	GABPB2	Ankyrin repeat domain containing
5136	0	oe	ccsbBroad304_00606	GABPB1	Ankyrin repeat domain containing
5137	0	oe	ccsbBroad304_02268	G3BP2	RNA binding motif (RRM) containing
5138	0	oe	ccsbBroad304_01889	FZD4	GPCR / Class F : Frizzled receptors
5139	0	oe	ccsbBroad304_00600	FYN	Src family
5140	0	oe	ccsbBroad304_06226	FTL	-
5141	0	oe	ccsbBroad304_03161	FOXP3	Forkhead boxes
5142	0	oe	ccsbBroad304_00578	FLI1	ETS Transcription Factors
5143	0	oe	ccsbBroad304_00572	FKBP3	-
5144	0	oe	ccsbBroad304_00563	FGG	Endogenous ligands
5145	0	oe	ccsbBroad304_06206	FGA	Endogenous ligands
5146	0	oe	ccsbBroad304_00550	FDXR	-
5147	0	oe	ccsbBroad304_07941	FBXO7	F-boxes / other
5148	0	oe	ccsbBroad304_08010	FBXO5	F-boxes / other
5149	0	oe	ccsbBroad304_08797	FASTKD5	-
5150	0	oe	ccsbBroad304_00539	FANCG	Fanconi anemia, complementation groups
5151	0	oe	ccsbBroad304_07688	FAM114A2	-
5152	0	oe	ccsbBroad304_03544	FAIM	-
5153	0	oe	ccsbBroad304_00534	FABP1	Fatty acid-binding proteins
5154	0	oe	ccsbBroad304_06186	F2R	Protease activated receptors
5155	0	oe	ccsbBroad304_00532	F11	Chymotrypsin
5156	0	oe	ccsbBroad304_06185	EYA1	Protein tyrosine phosphatases / Asp-based PTPs
5157	0	oe	ccsbBroad304_03652	EXOC2	-
5158	0	oe	ccsbBroad304_03311	EVL	-
5159	0	oe	ccsbBroad304_00515	ERH	-
5160	0	oe	ccsbBroad304_00514	ERF	ETS Transcription Factors
5161	0	oe	ccsbBroad304_00501	EMD	-
5162	0	oe	ccsbBroad304_00498	ELK1	ETS Transcription Factors
5163	0	oe	ccsbBroad304_00496	ELF4	ETS Transcription Factors
5164	0	oe	ccsbBroad304_08802	ELAC2	-
5165	0	oe	ccsbBroad304_13850	EIF4A2	DEAD-boxes
5166	0	oe	ccsbBroad304_02044	EIF2S2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
5167	0	oe	ccsbBroad304_07326	EIF2B2	-
5168	0	oe	ccsbBroad304_00489	EHHADH	-
5169	0	oe	ccsbBroad304_02956	EHF	-
5170	0	oe	ccsbBroad304_09054	EGFL8	-
5171	0	oe	ccsbBroad304_02671	ECD	-
5172	0	oe	ccsbBroad304_02506	EBP	-
5173	0	oe	ccsbBroad304_02578	EBNA1BP2	-
5174	0	oe	ccsbBroad304_00472	EBF1	-
5175	0	oe	ccsbBroad304_07240	DYRK3	Dyrk2 subfamily
5176	0	oe	ccsbBroad304_01655	DYNLT3	Cytoplasmic dyneins
5177	0	oe	ccsbBroad304_00470	DVL2	Dishevelled homologs
5178	0	oe	ccsbBroad304_13847	DUSP3	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
5179	0	oe	ccsbBroad304_08670	DUSP22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
5180	0	oe	ccsbBroad304_08167	DNTTIP2	-
5181	0	oe	ccsbBroad304_07528	DMTF1	-
5182	0	oe	ccsbBroad304_06102	DLX3	Homeoboxes / ANTP class : NKL subclass
5183	0	oe	ccsbBroad304_00447	DLD	-
5184	0	oe	ccsbBroad304_07596	DLC1	Rho GTPase activating proteins
5185	0	oe	ccsbBroad304_03728	DIABLO	-
5186	0	oe	ccsbBroad304_10427	DHX8	DEAH-boxes
5187	0	oe	ccsbBroad304_04154	DENND2D	DENN/MADD domain containing
5188	0	oe	ccsbBroad304_05923	DDR1	Type XVI RTKs: DDR (collagen receptor) family
5189	0	oe	ccsbBroad304_06090	DDOST	-
5190	0	oe	ccsbBroad304_00422	DARS	Aminoacyl tRNA synthetases / Class II
5191	0	oe	ccsbBroad304_06079	CYP51A1	Cytochrome P450s
5192	0	oe	ccsbBroad304_08724	CYP20A1	Cytochrome P450s
5193	0	oe	ccsbBroad304_08365	CYCS	-
5194	0	oe	ccsbBroad304_08684	CXCR7	-
5195	0	oe	ccsbBroad304_00856	CXCR2	Chemokine receptors
5196	0	oe	ccsbBroad304_00696	CXCL2	Endogenous ligands
5197	0	oe	ccsbBroad304_01930	CUL2	-
5198	0	oe	ccsbBroad304_02499	CTCF	Zinc fingers, C2H2-type
5199	0	oe	ccsbBroad304_10758	CTBP2	-
5200	0	oe	ccsbBroad304_00389	CTBP1	-
5201	0	oe	ccsbBroad304_00360	CREB1	basic leucine zipper proteins
5202	0	oe	ccsbBroad304_02551	CPSF4	-
5203	0	oe	ccsbBroad304_00350	COX5B	Mitochondrial respiratory chain complex
5204	0	oe	ccsbBroad304_00349	COX4I1	Mitochondrial respiratory chain complex
5205	0	oe	ccsbBroad304_07761	CORO1A	Coronins
5206	0	oe	ccsbBroad304_02589	COPS5	-
5207	0	oe	ccsbBroad304_06018	COMT	Catecholamine turnover
5208	0	oe	ccsbBroad304_02683	COG2	Components of oligomeric golgi complex
5209	0	oe	ccsbBroad304_09035	COASY	-
5210	0	oe	ccsbBroad304_08339	CMPK1	-
5211	0	oe	ccsbBroad304_06013	CLPTM1	-
5212	0	oe	ccsbBroad304_02201	CLOCK	Histone acetyltransferases
5213	0	oe	ccsbBroad304_00327	CLK2	CDC-like kinases
5214	0	oe	ccsbBroad304_00322	CLCN5	Ion channels / Chloride channels : Voltage-sensitive
5215	0	oe	ccsbBroad304_00316	CKS1B	-
5216	0	oe	ccsbBroad304_00312	CIRBP	RNA binding motif (RRM) containing
5217	0	oe	ccsbBroad304_03405	CHRAC1	-
5218	0	oe	ccsbBroad304_00303	CHN1	Rho GTPase activating proteins
5219	0	oe	ccsbBroad304_05985	CFL1	-
5220	0	oe	ccsbBroad304_07592	CEPT1	-
5221	0	oe	ccsbBroad304_08481	CEP55	-
5222	0	oe	ccsbBroad304_00290	CEBPG	basic leucine zipper proteins
5223	0	oe	ccsbBroad304_00283	CDKN2C	Ankyrin repeat domain containing
5224	0	oe	ccsbBroad304_00278	CDK5	Cyclin-dependent kinases, CDK5 subfamily
5225	0	oe	ccsbBroad304_01955	CDK10	Cyclin-dependent kinases, CDK10 subfamily
5226	0	oe	ccsbBroad304_02425	CDIPT	-
5227	0	oe	ccsbBroad304_03533	CDCA8	-
5228	0	oe	ccsbBroad304_07220	CDC45	-
5229	0	oe	ccsbBroad304_05972	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
5230	0	oe	ccsbBroad304_00272	CDC25A	Protein tyrosine phosphatases / Class III Cys-based PTPs
5231	0	oe	ccsbBroad304_02133	CD83	CD molecules
5232	0	oe	ccsbBroad304_03269	CD320	CD molecules
5233	0	oe	ccsbBroad304_07641	CCT7	Heat Shock Proteins / Chaperonins
5234	0	oe	ccsbBroad304_00237	CCND3	-
5235	0	oe	ccsbBroad304_05948	CCND2	-
5236	0	oe	ccsbBroad304_00155	CCND1	-
5237	0	oe	ccsbBroad304_05947	CCNC	-
5238	0	oe	ccsbBroad304_01495	CCL2	Chemokine ligands
5239	0	oe	ccsbBroad304_05942	CBS	Hydrogen sulphide synthesis
5240	0	oe	ccsbBroad304_05939	CBLB	RING-type (C3HC4) zinc fingers
5241	0	oe	ccsbBroad304_00225	CAT	-
5242	0	oe	ccsbBroad304_00222	CASP6	Caspases
5243	0	oe	ccsbBroad304_01960	CASK	CASK family
5244	0	oe	ccsbBroad304_03933	CARD9	-
5245	0	oe	ccsbBroad304_00214	CAPN1	EF-hand domain containing
5246	0	oe	ccsbBroad304_00212	CAMLG	-
5247	0	oe	ccsbBroad304_01949	CAMK1	CAMK1 family
5248	0	oe	ccsbBroad304_05927	CALM1	EF-hand domain containing
5249	0	oe	ccsbBroad304_03696	C19ORF10	-
5250	0	oe	ccsbBroad304_02569	BTG3	-
5251	0	oe	ccsbBroad304_03179	BOLA1	-
5252	0	oe	ccsbBroad304_05902	BNIP3	-
5253	0	oe	ccsbBroad304_05899	BMP4	Bone morphogenetic proteins
5254	0	oe	ccsbBroad304_05894	BLVRA	-
5255	0	oe	ccsbBroad304_00164	BLMH	-
5256	0	oe	ccsbBroad304_05836	BIRC5	Inhibitors of apoptosis (IAP) protein family
5257	0	oe	ccsbBroad304_00078	BIRC2	Inhibitors of apoptosis (IAP) protein family
5258	0	oe	ccsbBroad304_00162	BIK	-
5259	0	oe	ccsbBroad304_05881	BCL2L2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
5260	0	oe	ccsbBroad304_02292	BCL2L11	-
5261	0	oe	ccsbBroad304_00152	BCAT2	-
5262	0	oe	ccsbBroad304_00150	BAX	-
5263	0	oe	ccsbBroad304_00147	BAG1	-
5264	0	oe	ccsbBroad304_02934	B3GAT3	Beta-1,3-glucuronyltransferases
5265	0	oe	ccsbBroad304_03506	AURKAIP1	-
5266	0	oe	ccsbBroad304_08282	ATP6V1D	ATPases / V-type
5267	0	oe	ccsbBroad304_00135	ATP6V0C	ATPases / V-type
5268	0	oe	ccsbBroad304_00122	ATP1B1	ATPases / P-type
5269	0	oe	ccsbBroad304_00120	ATOX1	-
5270	0	oe	ccsbBroad304_02173	ATG5	-
5271	0	oe	ccsbBroad304_04294	ATG10	-
5272	0	oe	ccsbBroad304_00117	ATF4	basic leucine zipper proteins
5273	0	oe	ccsbBroad304_00361	ATF2	basic leucine zipper proteins
5274	0	oe	ccsbBroad304_07273	ASMTL	Pseudoautosomal regions / PAR1
5275	0	oe	ccsbBroad304_02869	ASF1A	-
5276	0	oe	ccsbBroad304_00105	ARNTL	Basic helix-loop-helix proteins
5277	0	oe	ccsbBroad304_02036	ARHGEF7	Rho guanine nucleotide exchange factors
5278	0	oe	ccsbBroad304_00099	ARG2	Arginase
5279	0	oe	ccsbBroad304_00094	ARF1	ADP-ribosylation factors
5280	0	oe	ccsbBroad304_13813	ARAF	RAF family
5281	0	oe	ccsbBroad304_03683	APOM	Apolipoproteins
5282	0	oe	ccsbBroad304_06008	AP2M1	-
5283	0	oe	ccsbBroad304_02047	AP1S2	-
5284	0	oe	ccsbBroad304_01977	AOC3	Oxidoreductases
5285	0	oe	ccsbBroad304_05821	ANXA1	Annexins
5286	0	oe	ccsbBroad304_00060	AMBP	Lipocalins
5287	0	oe	ccsbBroad304_04128	ALG9	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
5288	0	oe	ccsbBroad304_01025	ALDH6A1	Aldehyde dehydrogenases
5289	0	oe	ccsbBroad304_05802	ALDH1B1	Aldehyde dehydrogenases
5290	0	oe	ccsbBroad304_00048	ALDH1A1	Aldehyde dehydrogenases
5291	0	oe	ccsbBroad304_03945	AKTIP	Ubiquitin-conjugating enzymes E2
5292	0	oe	ccsbBroad304_00046	AKT1	Akt (Protein kinase B)
5293	0	oe	ccsbBroad304_06088	AKR1C1	Aldo-keto reductases
5294	0	oe	ccsbBroad304_05792	AGTR1	Angiotensin receptors
5295	0	oe	ccsbBroad304_00034	AES	-
5296	0	oe	ccsbBroad304_13830	FOXN3	Forkhead boxes
5297	0	oe	ccsbBroad304_00023	ADA	Adenosine turnover
5298	0	oe	ccsbBroad304_00020	ACY1	-
5299	0	oe	ccsbBroad304_00016	ACTN4	EF-hand domain containing
5300	0	oe	ccsbBroad304_00006	ACADM	-
5301	0	oe	ccsbBroad304_07542	ABCF2	ATP binding cassette transporters / subfamily F
5302	0	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
5303	0	cp	BRD-K48168960	propylthiouracil	Thyroid peroxidase inhibitor
5304	0	cp	BRD-K54416256	methimazole	Antithyroid
5305	0	cp	BRD-A79803969	memantine	Glutamate receptor antagonist
5306	0	cp	BRD-K82216340	medroxyprogesterone	progesterone receptor agonist
5307	0	cp	BRD-K43887077	dopamine	Dopamine receptor agonist
5308	0	cp	BRD-K93568044	hydrocortisone	-
5309	0	cp	BRD-K73978287	hydrocortisone	Glucocorticoid receptor agonist
5310	0	cp	BRD-K08273968	griseofulvin	Tubulin inhibitor
5311	0	cp	BRD-A75479906	rimantadine	Antiviral
5312	0	cp	BRD-A80638690	floxuridine	DNA synthesis inhibitor
5313	0	cp	BRD-K44497846	enalapril	ACE inhibitor
5314	0	cp	BRD-A75144621	digoxin	-
5315	0	cp	BRD-A75368507	demeclocycline	Bacterial 30S ribosomal subunit inhibitor
5316	0	cp	BRD-K10799896	clobetasol	-
5317	0	cp	BRD-K63641886	cefuroxime	Bacterial cell wall synthesis inhibitor
5318	0	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
5319	0	cp	BRD-K54529596	captopril	ACE inhibitor
5320	0	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
5321	0	cp	BRD-A16478930	amcinonide	Glucocorticoid receptor agonist
5322	0	cp	BRD-K72093121	vidarabine	Antiviral
5323	0	cp	BRD-A29260609	acebutolol	Adrenergic receptor antagonist
5324	0	cp	BRD-K03406345	azacitidine	DNA methyltransferase inhibitor
5325	0	cp	BRD-K98824517	BRD-K98824517	-
5326	0	cp	BRD-K98763141	niflumic-acid	Cyclooxygenase inhibitor
5327	0	cp	BRD-K92817986	BJM-CSC-19	MEK inhibitor
5328	0	cp	BRD-K88568253	iproniazid	Monoamine oxidase inhibitor
5329	0	cp	BRD-K74763371	bosentan	Endothelin receptor antagonist
5330	0	cp	BRD-K67977190	eprosartan	Angiotensin receptor antagonist
5331	0	cp	BRD-K67102207	phenylbutyrate	HDAC inhibitor
5332	0	cp	BRD-K64517075	heliomycin	ATP synthase inhibitor
5333	0	cp	BRD-K49519144	LY-2140023	Glutamate receptor agonist
5334	0	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
5335	0	cp	BRD-K35573744	erbstatin-analog	EGFR inhibitor
5336	0	cp	BRD-K34098590	tienilic-acid	Sodium/potassium/chloride transporter inhibitor
5337	0	cp	BRD-K14643723	4-(2-Amino-ethyl)-benzenesulfonamide	carbonic anhydrase inhibitor
5338	0	cp	BRD-K11558771	droxinostat	HDAC inhibitor
5339	0	cp	BRD-K10852020	tolcapone	Catechol O methyltransferase inhibitor
5340	0	cp	BRD-K09900591	caffeic-acid	-
5341	0	cp	BRD-K04389336	labetalol	-
5342	0	cp	BRD-A87848830	bimatoprost	Prostanoid receptor agonist
5343	0	cp	BRD-A83892713	rifampicin	RNA polymerase inhibitor
5344	0	cp	BRD-A79237180	ascorbic-acid	Antioxidant
5345	0	cp	BRD-A76019558	ketoconazole	-
5346	0	cp	BRD-A64479082	quinidine	Sodium channel blocker
5347	0	cp	BRD-A51382177	fosinopril	ACE inhibitor
5348	0	cp	BRD-A29644307	nomifensine	Dopamine uptake inhibitor
5349	0	cp	BRD-A14985772	ascorbyl-palmitate	antioxidant
5350	0	cp	BRD-A14792000	valsartan	-
5351	0	cp	BRD-A09722536	cyclophosphamide	DNA alkylating agent
5352	0	cp	BRD-A03323675	ritonavir	-
