Rank	Score	Type	ID	Name	Description
4024	0	oe	ccsbBroad304_13912	NDUFB1	Mitochondrial respiratory chain complex / Complex I
4025	0	oe	ccsbBroad304_13911	NDUFA9	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4026	0	oe	ccsbBroad304_03197	NDUFA13	Mitochondrial respiratory chain complex / Complex I
4027	0	oe	ccsbBroad304_01064	NDUFA1	Mitochondrial respiratory chain complex / Complex I
4028	0	oe	ccsbBroad304_07557	NAMPT	-
4029	0	oe	ccsbBroad304_12226	NAGK	-
4030	0	oe	ccsbBroad304_01061	NAB2	-
4031	0	oe	ccsbBroad304_02688	MTF2	Zinc fingers, PHD-type
4032	0	oe	ccsbBroad304_03164	MTERFD1	-
4033	0	oe	ccsbBroad304_02702	MSRB2	-
4034	0	oe	ccsbBroad304_03215	MRPS2	Mitochondrial ribosomal proteins / small subunits
4035	0	oe	ccsbBroad304_01443	MRPL12	Mitochondrial ribosomal proteins / large subunits
4036	0	oe	ccsbBroad304_09446	MRGPRX4	GPCR / Class A : Orphans
4037	0	oe	ccsbBroad304_02349	MPHOSPH9	-
4038	0	oe	ccsbBroad304_06588	MMP2	Matrix metallopeptidase
4039	0	oe	ccsbBroad304_06592	MMP14	Matrix metallopeptidase
4040	0	oe	ccsbBroad304_03937	MLST8	WD repeat domain containing
4041	0	oe	ccsbBroad304_01854	MLLT10	Zinc fingers, PHD-type
4042	0	oe	ccsbBroad304_01019	MLH1	-
4043	0	oe	ccsbBroad304_09934	MKX	Homeoboxes / TALE class
4044	0	oe	ccsbBroad304_10857	MKNK2	MKN subfamily
4045	0	oe	ccsbBroad304_04387	MKI67IP	-
4046	0	oe	ccsbBroad304_06583	MITF	Basic helix-loop-helix proteins
4047	0	oe	ccsbBroad304_01013	MIF	-
4048	0	oe	ccsbBroad304_02361	MFSD10	-
4049	0	oe	ccsbBroad304_03848	METTL14	-
4050	0	oe	ccsbBroad304_01001	MEST	-
4051	0	oe	ccsbBroad304_00998	MEIS2	Homeoboxes / TALE class
4052	0	oe	ccsbBroad304_00991	MDH1	-
4053	0	oe	ccsbBroad304_09195	MCM8	-
4054	0	oe	ccsbBroad304_06569	MCM5	-
4055	0	oe	ccsbBroad304_00987	MCM3	-
4056	0	oe	ccsbBroad304_00986	MCM2	-
4057	0	oe	ccsbBroad304_00985	MCL1	-
4058	0	oe	ccsbBroad304_14242	MCCC2	-
4059	0	oe	ccsbBroad304_00980	MBNL1	Zinc fingers, CCCH-type domain containing
4060	0	oe	ccsbBroad304_08089	MAT2B	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4061	0	oe	ccsbBroad304_00975	MAT2A	-
4062	0	oe	ccsbBroad304_06562	MAT1A	-
4063	0	oe	ccsbBroad304_01287	MAPK8	MAPK:JNK subfamily
4064	0	oe	ccsbBroad304_01289	MAPK13	MAPK:p38 subfamily
4065	0	oe	ccsbBroad304_06911	MAPK12	MAPK:p38 subfamily
4066	0	oe	ccsbBroad304_07349	MAP7	-
4067	0	oe	ccsbBroad304_01290	MAP2K5	MAPKK:STE7 family
4068	0	oe	ccsbBroad304_06558	MAOB	Catecholamine turnover
4069	0	oe	ccsbBroad304_06557	MAOA	Catecholamine turnover
4070	0	oe	ccsbBroad304_02175	MAGED1	-
4071	0	oe	ccsbBroad304_07605	LYPLA1	-
4072	0	oe	ccsbBroad304_00954	LYN	Src family
4073	0	oe	ccsbBroad304_06538	LSP1	-
4074	0	oe	ccsbBroad304_03923	LRRC4	Immunoglobulin superfamily / I-set domain containing
4075	0	oe	ccsbBroad304_02271	LPGAT1	-
4076	0	oe	ccsbBroad304_02097	LPAR2	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
4077	0	oe	ccsbBroad304_00945	LMNA	Intermediate filaments type V, lamins
4078	0	oe	ccsbBroad304_05194	LIPH	-
4079	0	oe	ccsbBroad304_04496	LHX4	Homeoboxes / LIM class
4080	0	oe	ccsbBroad304_07260	LGR5	GPCR / Class A : Orphans
4081	0	oe	ccsbBroad304_06783	LGMN	Legumain
4082	0	oe	ccsbBroad304_00936	LGALS1	Endogenous ligands
4083	0	oe	ccsbBroad304_06518	LDHA	-
4084	0	oe	ccsbBroad304_03310	LCMT1	-
4085	0	oe	ccsbBroad304_07876	LARS2	Aminoacyl tRNA synthetases / Class I
4086	0	oe	ccsbBroad304_07280	LAMTOR3	-
4087	0	oe	ccsbBroad304_06496	KNG1	Endogenous ligands
4088	0	oe	ccsbBroad304_09503	KLHDC9	-
4089	0	oe	ccsbBroad304_08267	KLF3	Kruppel-like transcription factors
4090	0	oe	ccsbBroad304_08840	KIF9	Kinesins
4091	0	oe	ccsbBroad304_02919	KIAA1279	-
4092	0	oe	ccsbBroad304_02596	KDELR3	-
4093	0	oe	ccsbBroad304_06483	KCNK1	Two-P potassium channels
4094	0	oe	ccsbBroad304_00889	JUNB	basic leucine zipper proteins
4095	0	oe	ccsbBroad304_02737	JMJD6	-
4096	0	oe	ccsbBroad304_06464	ITGB2	Integrins
4097	0	oe	ccsbBroad304_06462	ITGAE	Integrins
4098	0	oe	ccsbBroad304_00881	IRF5	-
4099	0	oe	ccsbBroad304_06458	IRF3	-
4100	0	oe	ccsbBroad304_00880	IRF2	-
4101	0	oe	ccsbBroad304_08230	IRAK4	Interleukin-1 receptor-associated kinase (IRAK) family
4102	0	oe	ccsbBroad304_08292	IP6K2	-
4103	0	oe	ccsbBroad304_07491	IP6K1	-
4104	0	oe	ccsbBroad304_00876	INSIG1	-
4105	0	oe	ccsbBroad304_00874	INS	-
4106	0	oe	ccsbBroad304_00873	INPP1	Inositol polyphosphate phosphatases
4107	0	oe	ccsbBroad304_00853	IL7R	IL-2 receptor family
4108	0	oe	ccsbBroad304_00845	IL1RAP	Immunoglobulin superfamily / Immunoglobulin-like domain containing
4109	0	oe	ccsbBroad304_00844	IL1R1	Interleukins and interleukin receptors
4110	0	oe	ccsbBroad304_00843	IL1B	Interleukins and interleukin receptors
4111	0	oe	ccsbBroad304_00860	IL13	Interleukins and interleukin receptors
4112	0	oe	ccsbBroad304_04752	IKBIP	-
4113	0	oe	ccsbBroad304_00838	IGFBP5	insulin-like growth factor (IGF) binding proteins
4114	0	oe	ccsbBroad304_07663	IGF2BP3	RNA binding motif (RRM) containing
4115	0	oe	ccsbBroad304_00836	IGF2	-
4116	0	oe	ccsbBroad304_00834	IFNGR1	Interferon receptor family
4117	0	oe	ccsbBroad304_00832	IFNB1	Interferons
4118	0	oe	ccsbBroad304_06431	IFNAR2	Interferon receptor family
4119	0	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
4120	0	oe	ccsbBroad304_00819	IDH3B	-
4121	0	oe	ccsbBroad304_00816	IDE	Pitrilysin
4122	0	oe	ccsbBroad304_00809	HUS1	-
4123	0	oe	ccsbBroad304_03032	HTATSF1	RNA binding motif (RRM) containing
4124	0	oe	ccsbBroad304_07633	HTATIP2	Short chain dehydrogenase/reductase superfamily / Atypical members
4125	0	oe	ccsbBroad304_02958	HSPB8	Heat shock proteins / HSPB
4126	0	oe	ccsbBroad304_06411	HSPA9	Heat shock proteins / HSP70
4127	0	oe	ccsbBroad304_06410	HSPA8	Heat shock proteins / HSP70
4128	0	oe	ccsbBroad304_00797	HSPA2	Heat shock proteins / HSP70
4129	0	oe	ccsbBroad304_06413	HSP90AA1	Heat shock proteins / HSPC
4130	0	oe	ccsbBroad304_00794	HSF1	-
4131	0	oe	ccsbBroad304_01844	HSD17B8	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4132	0	oe	ccsbBroad304_03314	HSD17B7	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
4133	0	oe	ccsbBroad304_00793	HSD17B4	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
4134	0	oe	ccsbBroad304_02221	HS2ST1	Sulfotransferases, membrane-bound
4135	0	oe	ccsbBroad304_02370	HRSP12	-
4136	0	oe	ccsbBroad304_00783	HPRT1	-
4137	0	oe	ccsbBroad304_00782	HPGD	Prostaglandin synthases
4138	0	oe	ccsbBroad304_02451	HOXB13	Homeoboxes / ANTP class : HOXL subclass
4139	0	oe	ccsbBroad304_00773	HOXA9	Homeoboxes / ANTP class : HOXL subclass
4140	0	oe	ccsbBroad304_00771	HOXA5	Homeoboxes / ANTP class : HOXL subclass
4141	0	oe	ccsbBroad304_00770	HOXA2	Homeoboxes / ANTP class : HOXL subclass
4142	0	oe	ccsbBroad304_00774	HOXA10	Homeoboxes / ANTP class : HOXL subclass
4143	0	oe	ccsbBroad304_00769	HOXA1	Homeoboxes / ANTP class : HOXL subclass
4144	0	oe	ccsbBroad304_09198	HOPX	Homeoboxes / PRD class
4145	0	oe	ccsbBroad304_08137	HOOK2	-
4146	0	oe	ccsbBroad304_04534	HN1L	-
4147	0	oe	ccsbBroad304_00759	HMOX2	Haem oxygenase
4148	0	oe	ccsbBroad304_06384	HMOX1	Haem oxygenase
4149	0	oe	ccsbBroad304_06383	HMMR	CD molecules
4150	0	oe	ccsbBroad304_07617	HMGN4	High-mobility group / Canonical
4151	0	oe	ccsbBroad304_09508	HMGB4	High-mobility group / Canonical
4152	0	oe	ccsbBroad304_00751	HMGB2	High-mobility group / Canonical
4153	0	oe	ccsbBroad304_00757	HMGA1	High-mobility group / Canonical
4154	0	oe	ccsbBroad304_02408	HMG20B	High mobility group / Non-canonical
4155	0	oe	ccsbBroad304_00747	HLF	-
4156	0	oe	ccsbBroad304_10882	HLA-DRB1	Immunoglobulin superfamily / C1-set domain containing
4157	0	oe	ccsbBroad304_13869	HLA-A	Immunoglobulin superfamily / C1-set domain containing
4158	0	oe	ccsbBroad304_01903	HIST2H2BE	Histones / Replication-dependent
4159	0	oe	ccsbBroad304_02771	HEY1	Basic helix-loop-helix proteins
4160	0	oe	ccsbBroad304_04146	HDAC11	Histone deacetylases
4161	0	oe	ccsbBroad304_00734	HDAC1	Histone deacetylases
4162	0	oe	ccsbBroad304_00728	HBE1	-
4163	0	oe	ccsbBroad304_02974	HAVCR1	Immunoglobulin superfamily / V-set domain containing
4164	0	oe	ccsbBroad304_11277	HAT1	Histone acetyltransferases (HATs)
4165	0	oe	ccsbBroad304_10431	HADHB	-
4166	0	oe	ccsbBroad304_00725	HADHA	-
4167	0	oe	ccsbBroad304_00710	GUSB	-
4168	0	oe	ccsbBroad304_00706	GTF2B	General transcription factors
4169	0	oe	ccsbBroad304_00705	GTF2A1	General transcription factors
4170	0	oe	ccsbBroad304_06336	GSTT1	Glutathione S-transferases / Soluble
4171	0	oe	ccsbBroad304_06335	GSTP1	Glutathione S-transferases
4172	0	oe	ccsbBroad304_00690	GRN	-
4173	0	oe	ccsbBroad304_03368	GPRC5B	GPCR / Class C : Orphans
4174	0	oe	ccsbBroad304_14158	GPR87	GPCR / Class A : Orphans
4175	0	oe	ccsbBroad304_03394	GPR84	GPCR / Class A : Fatty acid receptors
4176	0	oe	ccsbBroad304_00679	GPR39	GPCR / Class A : Orphans
4177	0	oe	ccsbBroad304_04933	GPR119	GPCR / Class A : Orphans
4178	0	oe	ccsbBroad304_06318	GPER	-
4179	0	oe	ccsbBroad304_05049	GPBAR1	Bile acid receptor
4180	0	oe	ccsbBroad304_06301	GOT2	-
4181	0	oe	ccsbBroad304_02287	GNPDA1	-
4182	0	oe	ccsbBroad304_00661	GNGT2	-
4183	0	oe	ccsbBroad304_00655	GNB2	WD repeat domain containing
4184	0	oe	ccsbBroad304_03439	GNB1L	WD repeat domain containing
4185	0	oe	ccsbBroad304_06294	GNAZ	-
4186	0	oe	ccsbBroad304_06292	GNAI2	-
4187	0	oe	ccsbBroad304_06291	GNAI1	-
4188	0	oe	ccsbBroad304_02502	GNA13	-
4189	0	oe	ccsbBroad304_03268	GMPR2	-
4190	0	oe	ccsbBroad304_02509	GMEB1	-
4191	0	oe	ccsbBroad304_06288	GMDS	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4192	0	oe	ccsbBroad304_03182	GLOD4	-
4193	0	oe	ccsbBroad304_07515	GFPT2	-
4194	0	oe	ccsbBroad304_00624	GCK	Hexokinases
4195	0	oe	ccsbBroad304_07887	GCAT	-
4196	0	oe	ccsbBroad304_06260	GATA3	GATA zinc finger domain containing
4197	0	oe	ccsbBroad304_01948	GAS7	-
4198	0	oe	ccsbBroad304_06253	GALT	-
4199	0	oe	ccsbBroad304_00611	GALE	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4200	0	oe	ccsbBroad304_00430	GADD45A	-
4201	0	oe	ccsbBroad304_04817	GABPB2	Ankyrin repeat domain containing
4202	0	oe	ccsbBroad304_02834	GABARAPL1	-
4203	0	oe	ccsbBroad304_02268	G3BP2	RNA binding motif (RRM) containing
4204	0	oe	ccsbBroad304_01890	FZD7	GPCR / Class F : Frizzled receptors
4205	0	oe	ccsbBroad304_06229	FUS	RNA binding motif (RRM) containing
4206	0	oe	ccsbBroad304_06226	FTL	-
4207	0	oe	ccsbBroad304_06225	FTH1	-
4208	0	oe	ccsbBroad304_09429	FOXP4	Forkhead boxes
4209	0	oe	ccsbBroad304_03161	FOXP3	Forkhead boxes
4210	0	oe	ccsbBroad304_06220	FOS	basic leucine zipper proteins
4211	0	oe	ccsbBroad304_00573	FKBP4	Tetratricopeptide (TTC) repeat domain containing
4212	0	oe	ccsbBroad304_00572	FKBP3	-
4213	0	oe	ccsbBroad304_03177	FIS1	-
4214	0	oe	ccsbBroad304_02094	FIBP	-
4215	0	oe	ccsbBroad304_00568	FHL2	-
4216	0	oe	ccsbBroad304_00563	FGG	Endogenous ligands
4217	0	oe	ccsbBroad304_07754	FGFR1OP	-
4218	0	oe	ccsbBroad304_02217	FEZ1	-
4219	0	oe	ccsbBroad304_06204	FDFT1	Lanosterol biosynthesis pathway
4220	0	oe	ccsbBroad304_04189	FBXO11	Protein arginine N-methyltransferases
4221	0	oe	ccsbBroad304_04454	FBXL20	F-boxes / Leucine-rich repeats
4222	0	oe	ccsbBroad304_08418	FBXL12	F-boxes / Leucine-rich repeats
4223	0	oe	ccsbBroad304_08797	FASTKD5	-
4224	0	oe	ccsbBroad304_00087	FAS	Tumour necrosis factor (TNF) receptor family
4225	0	oe	ccsbBroad304_00539	FANCG	Fanconi anemia, complementation groups
4226	0	oe	ccsbBroad304_02270	FAM20B	-
4227	0	oe	ccsbBroad304_07688	FAM114A2	-
4228	0	oe	ccsbBroad304_03544	FAIM	-
4229	0	oe	ccsbBroad304_06528	FADS3	Fatty acid desaturases
4230	0	oe	ccsbBroad304_00534	FABP1	Fatty acid-binding proteins
4231	0	oe	ccsbBroad304_00532	F11	Chymotrypsin
4232	0	oe	ccsbBroad304_06188	F10	Chymotrypsin
4233	0	oe	ccsbBroad304_00526	EZH2	Chromatin-modifying enzymes / K-methyltransferases
4234	0	oe	ccsbBroad304_00525	EZH1	Chromatin-modifying enzymes / K-methyltransferases
4235	0	oe	ccsbBroad304_06185	EYA1	Protein tyrosine phosphatases / Asp-based PTPs
4236	0	oe	ccsbBroad304_00524	EXT2	Exostosin glycosyltransferase family
4237	0	oe	ccsbBroad304_03652	EXOC2	-
4238	0	oe	ccsbBroad304_06183	EWSR1	RNA binding motif (RRM) containing
4239	0	oe	ccsbBroad304_03591	ETNK1	-
4240	0	oe	ccsbBroad304_00518	ETFA	-
4241	0	oe	ccsbBroad304_06180	ESD	-
4242	0	oe	ccsbBroad304_03266	ERGIC2	-
4243	0	oe	ccsbBroad304_06179	ERG	ETS Transcription Factors
4244	0	oe	ccsbBroad304_06178	ERCC5	-
4245	0	oe	ccsbBroad304_00510	EPHX2	-
4246	0	oe	ccsbBroad304_00501	EMD	-
4247	0	oe	ccsbBroad304_00498	ELK1	ETS Transcription Factors
4248	0	oe	ccsbBroad304_06155	ELF1	ETS Transcription Factors
4249	0	oe	ccsbBroad304_08802	ELAC2	-
4250	0	oe	ccsbBroad304_00492	EIF5A	-
4251	0	oe	ccsbBroad304_01976	EIF4EBP3	-
4252	0	oe	ccsbBroad304_00491	EIF4EBP2	-
4253	0	oe	ccsbBroad304_00490	EIF4EBP1	-
4254	0	oe	ccsbBroad304_06150	EIF4E	Translation Initiation Factor 4E
4255	0	oe	ccsbBroad304_01984	EIF3G	RNA binding motif (RRM) containing
4256	0	oe	ccsbBroad304_07326	EIF2B2	-
4257	0	oe	ccsbBroad304_08054	EIF2AK1	Other PEK family kinases
4258	0	oe	ccsbBroad304_02386	EIF1B	-
4259	0	oe	ccsbBroad304_02956	EHF	-
4260	0	oe	ccsbBroad304_09054	EGFL8	-
4261	0	oe	ccsbBroad304_06140	EEF1D	-
4262	0	oe	ccsbBroad304_06136	ECHS1	-
4263	0	oe	ccsbBroad304_06134	ECH1	-
4264	0	oe	ccsbBroad304_02671	ECD	-
4265	0	oe	ccsbBroad304_02506	EBP	-
4266	0	oe	ccsbBroad304_00472	EBF1	-
4267	0	oe	ccsbBroad304_00471	E2F6	-
4268	0	oe	ccsbBroad304_00470	DVL2	Dishevelled homologs
4269	0	oe	ccsbBroad304_00469	DUT	-
4270	0	oe	ccsbBroad304_06130	DUSP4	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
4271	0	oe	ccsbBroad304_13847	DUSP3	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
4272	0	oe	ccsbBroad304_02612	DUSP14	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
4273	0	oe	ccsbBroad304_05054	DTX3L	RING-type (C3HC4) zinc fingers
4274	0	oe	ccsbBroad304_09391	DTX2	RING-type (C3HC4) zinc fingers
4275	0	oe	ccsbBroad304_03113	DSE	-
4276	0	oe	ccsbBroad304_02297	DNAJB6	Heat shock proteins / DNAJ (HSP40)
4277	0	oe	ccsbBroad304_06102	DLX3	Homeoboxes / ANTP class : NKL subclass
4278	0	oe	ccsbBroad304_02243	DLGAP5	-
4279	0	oe	ccsbBroad304_02618	DIDO1	Zinc fingers, PHD-type
4280	0	oe	ccsbBroad304_03728	DIABLO	-
4281	0	oe	ccsbBroad304_10427	DHX8	DEAH-boxes
4282	0	oe	ccsbBroad304_03351	DHRS7	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
4283	0	oe	ccsbBroad304_06098	DHCR24	-
4284	0	oe	ccsbBroad304_01872	DGCR14	-
4285	0	oe	ccsbBroad304_03437	DDX49	DEAD-boxes
4286	0	oe	ccsbBroad304_03433	DDIT4	-
4287	0	oe	ccsbBroad304_06087	DDB2	WD repeat domain containing
4288	0	oe	ccsbBroad304_07906	DDAH2	Dimethylarginine dimethylaminohydrolases
4289	0	oe	ccsbBroad304_02501	DCTN6	-
4290	0	oe	ccsbBroad304_08093	DCPS	-
4291	0	oe	ccsbBroad304_03980	DCLRE1B	-
4292	0	oe	ccsbBroad304_00424	DBI	-
4293	0	oe	ccsbBroad304_00422	DARS	Aminoacyl tRNA synthetases / Class II
4294	0	oe	ccsbBroad304_00421	DAPK1	Death-associated kinase (DAPK) family
4295	0	oe	ccsbBroad304_00415	CYP24A1	Cytochrome P450s
4296	0	oe	ccsbBroad304_00406	CYP1A1	Cytochrome P450s
4297	0	oe	ccsbBroad304_06070	CYC1	Mitochondrial respiratory chain complex / Complex III
4298	0	oe	ccsbBroad304_00402	CYB561	Cytochrome b genes
4299	0	oe	ccsbBroad304_08684	CXCR7	-
4300	0	oe	ccsbBroad304_01835	CXCR4	Chemokine receptors
4301	0	oe	ccsbBroad304_00856	CXCR2	Chemokine receptors
4302	0	oe	ccsbBroad304_00696	CXCL2	Endogenous ligands
4303	0	oe	ccsbBroad304_06068	CXADR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
4304	0	oe	ccsbBroad304_01930	CUL2	-
4305	0	oe	ccsbBroad304_00398	CTSL2	-
4306	0	oe	ccsbBroad304_00397	CTSK	Cathepsins
4307	0	oe	ccsbBroad304_00394	CTSD	Cathepsins
4308	0	oe	ccsbBroad304_00391	CTH	Hydrogen sulphide synthesis
4309	0	oe	ccsbBroad304_00379	CSNK1E	Casein kinase 1 (CK1) family
4310	0	oe	ccsbBroad304_09471	CSNK1A1L	Casein kinase 1 (CK1) family
4311	0	oe	ccsbBroad304_06038	CRK	SH2 domain containing
4312	0	oe	ccsbBroad304_03023	CRCP	-
4313	0	oe	ccsbBroad304_00359	CPT1A	-
4314	0	oe	ccsbBroad304_02551	CPSF4	-
4315	0	oe	ccsbBroad304_06028	CPE	Carboxypeptidase A
4316	0	oe	ccsbBroad304_02154	COX5A	Mitochondrial respiratory chain complex
4317	0	oe	ccsbBroad304_08346	COQ3	-
4318	0	oe	ccsbBroad304_02683	COG2	Components of oligomeric golgi complex
4319	0	oe	ccsbBroad304_09035	COASY	-
4320	0	oe	ccsbBroad304_02510	CNPY3	Trinucleotide (CAG) repeat containing
4321	0	oe	ccsbBroad304_02143	CNOT8	-
4322	0	oe	ccsbBroad304_06648	CNOT3	-
4323	0	oe	ccsbBroad304_03647	CNDP2	Carnosine dipeptidase
4324	0	oe	ccsbBroad304_00322	CLCN5	Ion channels / Chloride channels : Voltage-sensitive
4325	0	oe	ccsbBroad304_00316	CKS1B	-
4326	0	oe	ccsbBroad304_06004	CKB	-
4327	0	oe	ccsbBroad304_03666	CISD1	CDGSH iron sulfur domain containing
4328	0	oe	ccsbBroad304_03773	CIAPIN1	-
4329	0	oe	ccsbBroad304_00305	CHRM3	Cholinergic receptors
4330	0	oe	ccsbBroad304_00303	CHN1	Rho GTPase activating proteins
4331	0	oe	ccsbBroad304_03071	CHMP4A	Charged multivesicular body proteins
4332	0	oe	ccsbBroad304_04055	CHCHD7	Coiled-coil-helix-coiled-coil-helix domain containing
4333	0	oe	ccsbBroad304_07667	CGRRF1	RING-type (C3HC4) zinc fingers
4334	0	oe	ccsbBroad304_05887	CFB	Complement system
4335	0	oe	ccsbBroad304_08935	CERS4	Homeoboxes / CERS class
4336	0	oe	ccsbBroad304_03117	CERS2	Homeoboxes / CERS class
4337	0	oe	ccsbBroad304_07592	CEPT1	-
4338	0	oe	ccsbBroad304_08481	CEP55	-
4339	0	oe	ccsbBroad304_05982	CDX2	Homeoboxes / ANTP class : HOXL subclass
4340	0	oe	ccsbBroad304_05981	CDO1	-
4341	0	oe	ccsbBroad304_05980	CDKN1B	-
4342	0	oe	ccsbBroad304_00282	CDKN1A	-
4343	0	oe	ccsbBroad304_14174	CDKAL1	-
4344	0	oe	ccsbBroad304_00281	CDK8	Cyclin-dependent kinases, CDK8 subfamily
4345	0	oe	ccsbBroad304_00277	CDK4	Cyclin-dependent kinases, CDK4 subfamily
4346	0	oe	ccsbBroad304_01155	CDK16	Cyclin-dependent kinases, TAIRE subfamily
4347	0	oe	ccsbBroad304_01955	CDK10	Cyclin-dependent kinases, CDK10 subfamily
4348	0	oe	ccsbBroad304_00270	CDK1	Cyclin-dependent kinases, CDK1 subfamily
4349	0	oe	ccsbBroad304_07219	CDC7	CDC7 family
4350	0	oe	ccsbBroad304_05972	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4351	0	oe	ccsbBroad304_05963	CD44	CD molecules
4352	0	oe	ccsbBroad304_00259	CD40	Tumour necrosis factor (TNF) receptor family
4353	0	oe	ccsbBroad304_05745	CD24	CD molecules
4354	0	oe	ccsbBroad304_00249	CD14	CD molecules
4355	0	oe	ccsbBroad304_07641	CCT7	Heat Shock Proteins / Chaperonins
4356	0	oe	ccsbBroad304_03772	CCNL1	-
4357	0	oe	ccsbBroad304_00155	CCND1	-
4358	0	oe	ccsbBroad304_05947	CCNC	-
4359	0	oe	ccsbBroad304_01495	CCL2	Chemokine ligands
4360	0	oe	ccsbBroad304_04190	CCDC92	-
4361	0	oe	ccsbBroad304_05944	CCBL1	Hydrogen sulphide synthesis
4362	0	oe	ccsbBroad304_07888	CBX6	-
4363	0	oe	ccsbBroad304_00233	CBR1	Prostaglandin synthases
4364	0	oe	ccsbBroad304_05939	CBLB	RING-type (C3HC4) zinc fingers
4365	0	oe	ccsbBroad304_00231	CBFB	-
4366	0	oe	ccsbBroad304_00225	CAT	-
4367	0	oe	ccsbBroad304_00223	CASP9	Caspases
4368	0	oe	ccsbBroad304_03933	CARD9	-
4369	0	oe	ccsbBroad304_05931	CAPG	-
4370	0	oe	ccsbBroad304_04786	CANT1	-
4371	0	oe	ccsbBroad304_05930	CAMK2D	CAMK2 family
4372	0	oe	ccsbBroad304_00211	CALU	EF-hand domain containing
4373	0	oe	ccsbBroad304_00207	CALM2	EF-hand domain containing
4374	0	oe	ccsbBroad304_05927	CALM1	EF-hand domain containing
4375	0	oe	ccsbBroad304_03696	C19ORF10	-
4376	0	oe	ccsbBroad304_03080	C16ORF80	-
4377	0	oe	ccsbBroad304_05907	BUB1B	Bub family
4378	0	oe	ccsbBroad304_00179	BTG1	-
4379	0	oe	ccsbBroad304_00171	BNIP3L	-
4380	0	oe	ccsbBroad304_10423	BMPR1A	Type I receptor serine/threonine kinases
4381	0	oe	ccsbBroad304_05894	BLVRA	-
4382	0	oe	ccsbBroad304_00164	BLMH	-
4383	0	oe	ccsbBroad304_05836	BIRC5	Inhibitors of apoptosis (IAP) protein family
4384	0	oe	ccsbBroad304_00162	BIK	-
4385	0	oe	ccsbBroad304_05890	BHMT	-
4386	0	oe	ccsbBroad304_05881	BCL2L2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4387	0	oe	ccsbBroad304_00156	BCL2L1	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4388	0	oe	ccsbBroad304_00152	BCAT2	-
4389	0	oe	ccsbBroad304_03599	BATF3	basic leucine zipper proteins
4390	0	oe	ccsbBroad304_02857	BAMBI	-
4391	0	oe	ccsbBroad304_00146	BAD	-
4392	0	oe	ccsbBroad304_00145	BACH1	BTB/POZ domain containing
4393	0	oe	ccsbBroad304_01992	B4GALT3	Beta 4-glycosyltransferases
4394	0	oe	ccsbBroad304_02604	B3GNT1	-
4395	0	oe	ccsbBroad304_02934	B3GAT3	Beta-1,3-glucuronyltransferases
4396	0	oe	ccsbBroad304_00144	B2M	Immunoglobulin superfamily / C1-set domain containing
4397	0	oe	ccsbBroad304_08282	ATP6V1D	ATPases / V-type
4398	0	oe	ccsbBroad304_00135	ATP6V0C	ATPases / V-type
4399	0	oe	ccsbBroad304_00138	ATP6V0B	ATPases / V-type
4400	0	oe	ccsbBroad304_00140	ATP6V0A1	ATPases / V-type
4401	0	oe	ccsbBroad304_07657	ATP5L	ATPases / F-type
4402	0	oe	ccsbBroad304_02447	ATP5H	ATPases / F-type
4403	0	oe	ccsbBroad304_00129	ATP5D	ATPases / F-type
4404	0	oe	ccsbBroad304_00120	ATOX1	-
4405	0	oe	ccsbBroad304_00118	ATIC	-
4406	0	oe	ccsbBroad304_00117	ATF4	basic leucine zipper proteins
4407	0	oe	ccsbBroad304_00110	ASGR2	C-type lectin domain containing
4408	0	oe	ccsbBroad304_03641	ASF1B	-
4409	0	oe	ccsbBroad304_07314	ASAP2	Ankyrin repeat domain containing
4410	0	oe	ccsbBroad304_05856	ASAH1	Acid ceramidase
4411	0	oe	ccsbBroad304_00106	ARRB1	-
4412	0	oe	ccsbBroad304_02466	ARPC1A	Actin related protein 2/3 complex subunits
4413	0	oe	ccsbBroad304_00105	ARNTL	Basic helix-loop-helix proteins
4414	0	oe	ccsbBroad304_02321	ARL4C	ADP-ribosylation factors
4415	0	oe	ccsbBroad304_00099	ARG2	Arginase
4416	0	oe	ccsbBroad304_02822	ARFIP2	-
4417	0	oe	ccsbBroad304_00094	ARF1	ADP-ribosylation factors
4418	0	oe	ccsbBroad304_03683	APOM	Apolipoproteins
4419	0	oe	ccsbBroad304_05838	APOC2	Apolipoproteins
