Rank	Score	Type	ID	Name	Description
3583	0	oe	ccsbBroad304_13998	PDXK	-
3584	0	oe	ccsbBroad304_07267	PDLIM4	-
3585	0	oe	ccsbBroad304_01166	PDK2	PDHK family
3586	0	oe	ccsbBroad304_07197	PDHX	-
3587	0	oe	ccsbBroad304_01164	PDHB	-
3588	0	oe	ccsbBroad304_06708	PDGFRB	Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family
3589	0	oe	ccsbBroad304_11024	PDGFRA	Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family
3590	0	oe	ccsbBroad304_06704	PDE4D	Phosphodiesterases
3591	0	oe	ccsbBroad304_02677	PDAP1	-
3592	0	oe	ccsbBroad304_14044	PCGF3	Polycomb group ring fingers
3593	0	oe	ccsbBroad304_01811	PCGF2	Polycomb group ring fingers
3594	0	oe	ccsbBroad304_01150	PCCB	Carboxylases
3595	0	oe	ccsbBroad304_01148	PCBD1	-
3596	0	oe	ccsbBroad304_08605	PBK	TOPK family
3597	0	oe	ccsbBroad304_09578	PASD1	-
3598	0	oe	ccsbBroad304_09254	PAQR8	-
3599	0	oe	ccsbBroad304_09756	PAQR7	-
3600	0	oe	ccsbBroad304_04170	PANK2	-
3601	0	oe	ccsbBroad304_02392	PAK4	PAKB subfamily
3602	0	oe	ccsbBroad304_01142	PAFAH1B2	-
3603	0	oe	ccsbBroad304_03444	PAF1	-
3604	0	oe	ccsbBroad304_03089	PACSIN3	-
3605	0	oe	ccsbBroad304_01138	P4HB	Protein disulfide isomerases
3606	0	oe	ccsbBroad304_02057	P4HA2	-
3607	0	oe	ccsbBroad304_05417	P2RY8	GPCR / Class A : Purinergic receptors, P2Y
3608	0	oe	ccsbBroad304_06680	P2RX4	Ligand-gated ion channels / Purinergic receptors, ionotropic
3609	0	oe	ccsbBroad304_03006	OXGR1	GPCR / Class A : Orphans, Oxoglutarate receptor
3610	0	oe	ccsbBroad304_03864	OVOL2	Zinc fingers, C2H2-type
3611	0	oe	ccsbBroad304_04788	OVCA2	-
3612	0	oe	ccsbBroad304_06678	OTX1	Homeoboxes / PRD class
3613	0	oe	ccsbBroad304_04691	OSR2	Zinc fingers, C2H2-type
3614	0	oe	ccsbBroad304_03618	OSGEP	-
3615	0	oe	ccsbBroad304_09368	OPN4	GPCR / Class A : Opsin receptors
3616	0	oe	ccsbBroad304_02806	OPN3	GPCR / Class A : Opsin receptors
3617	0	oe	ccsbBroad304_02452	NXF1	-
3618	0	oe	ccsbBroad304_03387	NUDT9	Nudix motif containing
3619	0	oe	ccsbBroad304_05313	NUDT14	Nudix motif containing
3620	0	oe	ccsbBroad304_06660	NTRK3	Type VII RTKs: Neurotrophin receptor/Trk family
3621	0	oe	ccsbBroad304_04775	NTAN1	-
3622	0	oe	ccsbBroad304_06658	NT5E	Adenosine turnover
3623	0	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
3624	0	oe	ccsbBroad304_07600	NSA2	-
3625	0	oe	ccsbBroad304_02026	NRP1	CD molecules
3626	0	oe	ccsbBroad304_07208	NRIP1	-
3627	0	oe	ccsbBroad304_03118	NRBP1	NRBP family
3628	0	oe	ccsbBroad304_03121	NRBF2	-
3629	0	oe	ccsbBroad304_00593	NR5A2	Fushi tarazu F1-like receptors
3630	0	oe	ccsbBroad304_00693	NR3C1	3-Ketosteroid receptors
3631	0	oe	ccsbBroad304_01927	NR0B2	DAX-like receptors
3632	0	oe	ccsbBroad304_00041	NR0B1	DAX-like receptors
3633	0	oe	ccsbBroad304_05564	NPSR1	GPCR / Class A : Neuropeptide receptors : S
3634	0	oe	ccsbBroad304_03732	NPDC1	-
3635	0	oe	ccsbBroad304_02533	NOXA1	-
3636	0	oe	ccsbBroad304_06651	NOV	-
3637	0	oe	ccsbBroad304_03191	NOSIP	-
3638	0	oe	ccsbBroad304_01103	NONO	RNA binding motif (RRM) containing
3639	0	oe	ccsbBroad304_02716	NMNAT2	-
3640	0	oe	ccsbBroad304_01101	NME1	-
3641	0	oe	ccsbBroad304_12008	NLK	nmo subfamily
3642	0	oe	ccsbBroad304_06642	NIT1	-
3643	0	oe	ccsbBroad304_01094	NFKBIB	Ankyrin repeat domain containing
3644	0	oe	ccsbBroad304_01091	NFIB	-
3645	0	oe	ccsbBroad304_01090	NFE2L2	basic leucine zipper proteins
3646	0	oe	ccsbBroad304_01088	NFATC3	Nuclear factor of activated T-cells
3647	0	oe	ccsbBroad304_01087	NF2	A-kinase anchor proteins
3648	0	oe	ccsbBroad304_01084	NEU1	-
3649	0	oe	ccsbBroad304_07582	NET1	Rho guanine nucleotide exchange factors
3650	0	oe	ccsbBroad304_01075	NDUFV1	Mitochondrial respiratory chain complex / Complex I
3651	0	oe	ccsbBroad304_10064	NDUFS7	Mitochondrial respiratory chain complex / Complex I
3652	0	oe	ccsbBroad304_06625	NDUFS4	Mitochondrial respiratory chain complex / Complex I
3653	0	oe	ccsbBroad304_01073	NDUFB8	Mitochondrial respiratory chain complex / Complex I
3654	0	oe	ccsbBroad304_01070	NDUFB3	Mitochondrial respiratory chain complex / Complex I
3655	0	oe	ccsbBroad304_13911	NDUFA9	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
3656	0	oe	ccsbBroad304_01064	NDUFA1	Mitochondrial respiratory chain complex / Complex I
3657	0	oe	ccsbBroad304_02419	NDRG1	-
3658	0	oe	ccsbBroad304_01855	NCOA4	-
3659	0	oe	ccsbBroad304_03554	NAT10	-
3660	0	oe	ccsbBroad304_03951	NARFL	-
3661	0	oe	ccsbBroad304_07557	NAMPT	-
3662	0	oe	ccsbBroad304_02040	NAE1	Ubiquitin-like modifier activating enzymes
3663	0	oe	ccsbBroad304_04191	NAA50	N(alpha)-acetyltransferase subunits
3664	0	oe	ccsbBroad304_09258	MYLK2	Myosin Light Chain Kinase (MLCK) family
3665	0	oe	ccsbBroad304_06609	MYL6	EF-hand domain containing
3666	0	oe	ccsbBroad304_02955	MYCBP	-
3667	0	oe	ccsbBroad304_04271	MXD3	Basic helix-loop-helix proteins
3668	0	oe	ccsbBroad304_02688	MTF2	Zinc fingers, PHD-type
3669	0	oe	ccsbBroad304_03164	MTERFD1	-
3670	0	oe	ccsbBroad304_13903	MTAP	-
3671	0	oe	ccsbBroad304_02702	MSRB2	-
3672	0	oe	ccsbBroad304_01034	MSH2	-
3673	0	oe	ccsbBroad304_08102	MRPL18	Mitochondrial ribosomal proteins / large subunits
3674	0	oe	ccsbBroad304_09446	MRGPRX4	GPCR / Class A : Orphans
3675	0	oe	ccsbBroad304_04715	MRGPRF	GPCR / Class A : Orphans
3676	0	oe	ccsbBroad304_02349	MPHOSPH9	-
3677	0	oe	ccsbBroad304_02219	MORF4L2	-
3678	0	oe	ccsbBroad304_01026	MNAT1	RING-type (C3HC4) zinc fingers
3679	0	oe	ccsbBroad304_06588	MMP2	Matrix metallopeptidase
3680	0	oe	ccsbBroad304_06592	MMP14	Matrix metallopeptidase
3681	0	oe	ccsbBroad304_06587	MMP1	Matrix metallopeptidase
3682	0	oe	ccsbBroad304_02576	MLLT11	-
3683	0	oe	ccsbBroad304_06583	MITF	Basic helix-loop-helix proteins
3684	0	oe	ccsbBroad304_02361	MFSD10	-
3685	0	oe	ccsbBroad304_02163	MED7	-
3686	0	oe	ccsbBroad304_02285	MED6	-
3687	0	oe	ccsbBroad304_08104	MED4	-
3688	0	oe	ccsbBroad304_04202	MED28	-
3689	0	oe	ccsbBroad304_00995	MECP2	-
3690	0	oe	ccsbBroad304_06574	MDH2	-
3691	0	oe	ccsbBroad304_03056	MCTS1	-
3692	0	oe	ccsbBroad304_03806	MCOLN1	Voltage-gated ion channels / Transient receptor potential cation channels
3693	0	oe	ccsbBroad304_06569	MCM5	-
3694	0	oe	ccsbBroad304_00985	MCL1	-
3695	0	oe	ccsbBroad304_08662	MCCC1	-
3696	0	oe	ccsbBroad304_02332	MBNL2	Zinc fingers, CCCH-type domain containing
3697	0	oe	ccsbBroad304_00980	MBNL1	Zinc fingers, CCCH-type domain containing
3698	0	oe	ccsbBroad304_06565	MB	-
3699	0	oe	ccsbBroad304_00977	MAX	Basic helix-loop-helix proteins
3700	0	oe	ccsbBroad304_06562	MAT1A	-
3701	0	oe	ccsbBroad304_01288	MAPK9	MAPK:JNK subfamily
3702	0	oe	ccsbBroad304_01287	MAPK8	MAPK:JNK subfamily
3703	0	oe	ccsbBroad304_06911	MAPK12	MAPK:p38 subfamily
3704	0	oe	ccsbBroad304_01290	MAP2K5	MAPKK:STE7 family
3705	0	oe	ccsbBroad304_02175	MAGED1	-
3706	0	oe	ccsbBroad304_00966	MAFG	-
3707	0	oe	ccsbBroad304_02203	MAD2L1BP	-
3708	0	oe	ccsbBroad304_00957	M6PR	-
3709	0	oe	ccsbBroad304_02990	LYPD3	-
3710	0	oe	ccsbBroad304_03853	LSM2	-
3711	0	oe	ccsbBroad304_09303	LRSAM1	Sterile alpha motif (SAM) domain containing
3712	0	oe	ccsbBroad304_03923	LRRC4	Immunoglobulin superfamily / I-set domain containing
3713	0	oe	ccsbBroad304_02097	LPAR2	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
3714	0	oe	ccsbBroad304_00945	LMNA	Intermediate filaments type V, lamins
3715	0	oe	ccsbBroad304_08325	LIPT1	-
3716	0	oe	ccsbBroad304_00941	LIG3	-
3717	0	oe	ccsbBroad304_08825	LHPP	-
3718	0	oe	ccsbBroad304_07260	LGR5	GPCR / Class A : Orphans
3719	0	oe	ccsbBroad304_00933	LDHB	-
3720	0	oe	ccsbBroad304_07876	LARS2	Aminoacyl tRNA synthetases / Class I
3721	0	oe	ccsbBroad304_02052	KYNU	-
3722	0	oe	ccsbBroad304_13499	KSR2	RAF family
3723	0	oe	ccsbBroad304_02804	KLHDC2	-
3724	0	oe	ccsbBroad304_06021	KLF6	Kruppel-like transcription factors
3725	0	oe	ccsbBroad304_08267	KLF3	Kruppel-like transcription factors
3726	0	oe	ccsbBroad304_02318	KIF20A	Kinesins
3727	0	oe	ccsbBroad304_02596	KDELR3	-
3728	0	oe	ccsbBroad304_07724	KDELR2	-
3729	0	oe	ccsbBroad304_07760	KAT7	Histone acetyltransferases (HATs)
3730	0	oe	ccsbBroad304_06469	KARS	Aminoacyl tRNA synthetases / Class II
3731	0	oe	ccsbBroad304_06464	ITGB2	Integrins
3732	0	oe	ccsbBroad304_06462	ITGAE	Integrins
3733	0	oe	ccsbBroad304_09316	ISX	Homeoboxes / PRD class
3734	0	oe	ccsbBroad304_08292	IP6K2	-
3735	0	oe	ccsbBroad304_03785	INTS12	Zinc fingers, PHD-type
3736	0	oe	ccsbBroad304_00876	INSIG1	-
3737	0	oe	ccsbBroad304_00874	INS	-
3738	0	oe	ccsbBroad304_04292	INHBE	-
3739	0	oe	ccsbBroad304_00866	IMPA1	Inositol monophosphatase
3740	0	oe	ccsbBroad304_06450	ILK	Ankyrin repeat domain containing
3741	0	oe	ccsbBroad304_00854	IL8	-
3742	0	oe	ccsbBroad304_06438	IL2RB	IL-2 receptor family
3743	0	oe	ccsbBroad304_03148	IL21R	IL-2 receptor family
3744	0	oe	ccsbBroad304_00844	IL1R1	Interleukins and interleukin receptors
3745	0	oe	ccsbBroad304_00843	IL1B	Interleukins and interleukin receptors
3746	0	oe	ccsbBroad304_00861	IL13RA1	IL-2 receptor family
3747	0	oe	ccsbBroad304_01945	IKBKG	Zinc fingers, C2HC-type containing
3748	0	oe	ccsbBroad304_04752	IKBIP	-
3749	0	oe	ccsbBroad304_00837	IGFBP4	insulin-like growth factor (IGF) binding proteins
3750	0	oe	ccsbBroad304_00836	IGF2	-
3751	0	oe	ccsbBroad304_10901	IGF1R	Type II RTKs: Insulin receptor family
3752	0	oe	ccsbBroad304_00834	IFNGR1	Interferon receptor family
3753	0	oe	ccsbBroad304_00832	IFNB1	Interferons
3754	0	oe	ccsbBroad304_06431	IFNAR2	Interferon receptor family
3755	0	oe	ccsbBroad304_08839	IFIH1	-
3756	0	oe	ccsbBroad304_13880	IDH3G	-
3757	0	oe	ccsbBroad304_00819	IDH3B	-
3758	0	oe	ccsbBroad304_00817	IDH2	-
3759	0	oe	ccsbBroad304_06422	ID3	Basic helix-loop-helix proteins
3760	0	oe	ccsbBroad304_00815	ID2	Basic helix-loop-helix proteins
3761	0	oe	ccsbBroad304_07287	HYAL2	-
3762	0	oe	ccsbBroad304_00810	HYAL1	-
3763	0	oe	ccsbBroad304_03032	HTATSF1	RNA binding motif (RRM) containing
3764	0	oe	ccsbBroad304_06410	HSPA8	Heat shock proteins / HSP70
3765	0	oe	ccsbBroad304_00795	HSF2	-
3766	0	oe	ccsbBroad304_00792	HSD17B2	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
3767	0	oe	ccsbBroad304_02221	HS2ST1	Sulfotransferases, membrane-bound
3768	0	oe	ccsbBroad304_06398	HPN	Serine peptidases / Transmembrane
3769	0	oe	ccsbBroad304_06393	HOXC4	Homeoboxes / ANTP class : HOXL subclass
3770	0	oe	ccsbBroad304_06392	HOXB7	Homeoboxes / ANTP class : HOXL subclass
3771	0	oe	ccsbBroad304_00773	HOXA9	Homeoboxes / ANTP class : HOXL subclass
3772	0	oe	ccsbBroad304_00771	HOXA5	Homeoboxes / ANTP class : HOXL subclass
3773	0	oe	ccsbBroad304_00770	HOXA2	Homeoboxes / ANTP class : HOXL subclass
3774	0	oe	ccsbBroad304_00769	HOXA1	Homeoboxes / ANTP class : HOXL subclass
3775	0	oe	ccsbBroad304_09198	HOPX	Homeoboxes / PRD class
3776	0	oe	ccsbBroad304_06386	HNMT	-
3777	0	oe	ccsbBroad304_04072	HMGN5	High-mobility group / Canonical
3778	0	oe	ccsbBroad304_06382	HMGCL	-
3779	0	oe	ccsbBroad304_09508	HMGB4	High-mobility group / Canonical
3780	0	oe	ccsbBroad304_00751	HMGB2	High-mobility group / Canonical
3781	0	oe	ccsbBroad304_02408	HMG20B	High mobility group / Non-canonical
3782	0	oe	ccsbBroad304_00747	HLF	-
3783	0	oe	ccsbBroad304_00745	HLA-DRB4	Immunoglobulin superfamily / C1-set domain containing
3784	0	oe	ccsbBroad304_06370	HLA-DMB	Immunoglobulin superfamily / C1-set domain containing
3785	0	oe	ccsbBroad304_04472	HIST1H2BK	Histones / Replication-dependent
3786	0	oe	ccsbBroad304_06348	HIST1H2BD	Histones / Replication-dependent
3787	0	oe	ccsbBroad304_06365	HIF1A	Basic helix-loop-helix proteins
3788	0	oe	ccsbBroad304_02230	HERPUD1	-
3789	0	oe	ccsbBroad304_08602	HDAC8	Histone deacetylases
3790	0	oe	ccsbBroad304_00734	HDAC1	Histone deacetylases
3791	0	oe	ccsbBroad304_02974	HAVCR1	Immunoglobulin superfamily / V-set domain containing
3792	0	oe	ccsbBroad304_11277	HAT1	Histone acetyltransferases (HATs)
3793	0	oe	ccsbBroad304_00725	HADHA	-
3794	0	oe	ccsbBroad304_00706	GTF2B	General transcription factors
3795	0	oe	ccsbBroad304_06338	GTF2A2	General transcription factors
3796	0	oe	ccsbBroad304_00705	GTF2A1	General transcription factors
3797	0	oe	ccsbBroad304_00689	GRB7	Pleckstrin homology (PH) domain containing
3798	0	oe	ccsbBroad304_06324	GPX7	-
3799	0	oe	ccsbBroad304_03368	GPRC5B	GPCR / Class C : Orphans
3800	0	oe	ccsbBroad304_07244	GPR65	GPCR / Class A : Orphans
3801	0	oe	ccsbBroad304_00679	GPR39	GPCR / Class A : Orphans
3802	0	oe	ccsbBroad304_06319	GPR35	GPCR / Class A : Orphans
3803	0	oe	ccsbBroad304_04082	SLC52A2	SLC52 family of riboflavin transporters
3804	0	oe	ccsbBroad304_02766	GPR161	GPCR / Class A : Orphans
3805	0	oe	ccsbBroad304_05612	GPR152	GPCR / Class A : Orphans
3806	0	oe	ccsbBroad304_04933	GPR119	GPCR / Class A : Orphans
3807	0	oe	ccsbBroad304_06318	GPER	-
3808	0	oe	ccsbBroad304_00665	GOT1	-
3809	0	oe	ccsbBroad304_00661	GNGT2	-
3810	0	oe	ccsbBroad304_00655	GNB2	WD repeat domain containing
3811	0	oe	ccsbBroad304_03439	GNB1L	WD repeat domain containing
3812	0	oe	ccsbBroad304_00654	GNB1	WD repeat domain containing
3813	0	oe	ccsbBroad304_06290	GNA15	-
3814	0	oe	ccsbBroad304_03268	GMPR2	-
3815	0	oe	ccsbBroad304_03186	GMNN	-
3816	0	oe	ccsbBroad304_02509	GMEB1	-
3817	0	oe	ccsbBroad304_06288	GMDS	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
3818	0	oe	ccsbBroad304_00648	GLRX	-
3819	0	oe	ccsbBroad304_06278	GK	Glycerol kinases
3820	0	oe	ccsbBroad304_00632	GGCX	Carboxylases
3821	0	oe	ccsbBroad304_07834	GGA2	-
3822	0	oe	ccsbBroad304_14291	GDPD5	-
3823	0	oe	ccsbBroad304_00645	GCLM	-
3824	0	oe	ccsbBroad304_00644	GCLC	-
3825	0	oe	ccsbBroad304_07945	GCA	EF-hand domain containing
3826	0	oe	ccsbBroad304_06264	GBP2	-
3827	0	oe	ccsbBroad304_03822	GATAD2B	GATA zinc finger domain containing
3828	0	oe	ccsbBroad304_06253	GALT	-
3829	0	oe	ccsbBroad304_00606	GABPB1	Ankyrin repeat domain containing
3830	0	oe	ccsbBroad304_02834	GABARAPL1	-
3831	0	oe	ccsbBroad304_02268	G3BP2	RNA binding motif (RRM) containing
3832	0	oe	ccsbBroad304_02330	G3BP1	RNA binding motif (RRM) containing
3833	0	oe	ccsbBroad304_01890	FZD7	GPCR / Class F : Frizzled receptors
3834	0	oe	ccsbBroad304_06229	FUS	RNA binding motif (RRM) containing
3835	0	oe	ccsbBroad304_06225	FTH1	-
3836	0	oe	ccsbBroad304_05348	FOXR1	Forkhead boxes
3837	0	oe	ccsbBroad304_09429	FOXP4	Forkhead boxes
3838	0	oe	ccsbBroad304_06220	FOS	basic leucine zipper proteins
3839	0	oe	ccsbBroad304_03177	FIS1	-
3840	0	oe	ccsbBroad304_02094	FIBP	-
3841	0	oe	ccsbBroad304_00568	FHL2	-
3842	0	oe	ccsbBroad304_00563	FGG	Endogenous ligands
3843	0	oe	ccsbBroad304_00561	FGFR1	Type V RTKs: FGF (fibroblast growth factor) receptor family
3844	0	oe	ccsbBroad304_00552	FEN1	-
3845	0	oe	ccsbBroad304_00548	FDPS	Lanosterol biosynthesis pathway
3846	0	oe	ccsbBroad304_06204	FDFT1	Lanosterol biosynthesis pathway
3847	0	oe	ccsbBroad304_03574	FBXW7	F-boxes / WD-40 domains
3848	0	oe	ccsbBroad304_07941	FBXO7	F-boxes / other
3849	0	oe	ccsbBroad304_04454	FBXL20	F-boxes / Leucine-rich repeats
3850	0	oe	ccsbBroad304_00539	FANCG	Fanconi anemia, complementation groups
3851	0	oe	ccsbBroad304_03544	FAIM	-
3852	0	oe	ccsbBroad304_06528	FADS3	Fatty acid desaturases
3853	0	oe	ccsbBroad304_00534	FABP1	Fatty acid-binding proteins
3854	0	oe	ccsbBroad304_00527	F2RL1	GPCR / Class A : Protease activated receptors
3855	0	oe	ccsbBroad304_06186	F2R	Protease activated receptors
3856	0	oe	ccsbBroad304_00532	F11	Chymotrypsin
3857	0	oe	ccsbBroad304_06188	F10	Chymotrypsin
3858	0	oe	ccsbBroad304_00526	EZH2	Chromatin-modifying enzymes / K-methyltransferases
3859	0	oe	ccsbBroad304_06185	EYA1	Protein tyrosine phosphatases / Asp-based PTPs
3860	0	oe	ccsbBroad304_00523	EXT1	Exostosin glycosyltransferase family
3861	0	oe	ccsbBroad304_03428	EXOSC4	-
3862	0	oe	ccsbBroad304_03311	EVL	-
3863	0	oe	ccsbBroad304_00518	ETFA	-
3864	0	oe	ccsbBroad304_06180	ESD	-
3865	0	oe	ccsbBroad304_03808	ERGIC1	-
3866	0	oe	ccsbBroad304_00514	ERF	ETS Transcription Factors
3867	0	oe	ccsbBroad304_00513	ERCC3	General transcription factors
3868	0	oe	ccsbBroad304_06174	ERCC1	-
3869	0	oe	ccsbBroad304_10806	ERBB3	Type I RTKs: ErbB (epidermal growth factor) receptor family
3870	0	oe	ccsbBroad304_06172	EPS8	-
3871	0	oe	ccsbBroad304_00509	EPHX1	-
3872	0	oe	ccsbBroad304_00501	EMD	-
3873	0	oe	ccsbBroad304_00498	ELK1	ETS Transcription Factors
3874	0	oe	ccsbBroad304_00496	ELF4	ETS Transcription Factors
3875	0	oe	ccsbBroad304_06155	ELF1	ETS Transcription Factors
3876	0	oe	ccsbBroad304_00490	EIF4EBP1	-
3877	0	oe	ccsbBroad304_02044	EIF2S2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
3878	0	oe	ccsbBroad304_00489	EHHADH	-
3879	0	oe	ccsbBroad304_02956	EHF	-
3880	0	oe	ccsbBroad304_04626	EGLN3	-
3881	0	oe	ccsbBroad304_09054	EGFL8	-
3882	0	oe	ccsbBroad304_06140	EEF1D	-
3883	0	oe	ccsbBroad304_03271	ECSIT	Mitochondrial respiratory chain complex assembly factors
3884	0	oe	ccsbBroad304_06134	ECH1	-
3885	0	oe	ccsbBroad304_02671	ECD	-
3886	0	oe	ccsbBroad304_02506	EBP	-
3887	0	oe	ccsbBroad304_02578	EBNA1BP2	-
3888	0	oe	ccsbBroad304_08596	EAPP	-
3889	0	oe	ccsbBroad304_00471	E2F6	-
3890	0	oe	ccsbBroad304_07240	DYRK3	Dyrk2 subfamily
3891	0	oe	ccsbBroad304_06131	DUSP6	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
3892	0	oe	ccsbBroad304_08670	DUSP22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
3893	0	oe	ccsbBroad304_09391	DTX2	RING-type (C3HC4) zinc fingers
3894	0	oe	ccsbBroad304_03113	DSE	-
3895	0	oe	ccsbBroad304_08113	DNAJC15	Heat shock proteins / DNAJ (HSP40)
3896	0	oe	ccsbBroad304_00796	DNAJB2	Heat shock proteins / DNAJ (HSP40)
3897	0	oe	ccsbBroad304_07528	DMTF1	-
3898	0	oe	ccsbBroad304_06102	DLX3	Homeoboxes / ANTP class : NKL subclass
3899	0	oe	ccsbBroad304_02243	DLGAP5	-
3900	0	oe	ccsbBroad304_00447	DLD	-
3901	0	oe	ccsbBroad304_07596	DLC1	Rho GTPase activating proteins
3902	0	oe	ccsbBroad304_10427	DHX8	DEAH-boxes
3903	0	oe	ccsbBroad304_08389	DHX29	DEAH-boxes
3904	0	oe	ccsbBroad304_07379	DHRS3	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
3905	0	oe	ccsbBroad304_08993	DHDDS	-
3906	0	oe	ccsbBroad304_06081	DGKA	EF-hand domain containing
3907	0	oe	ccsbBroad304_06094	DFFA	-
3908	0	oe	ccsbBroad304_05923	DDR1	Type XVI RTKs: DDR (collagen receptor) family
3909	0	oe	ccsbBroad304_06090	DDOST	-
3910	0	oe	ccsbBroad304_06087	DDB2	WD repeat domain containing
3911	0	oe	ccsbBroad304_03239	DCXR	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
3912	0	oe	ccsbBroad304_02501	DCTN6	-
3913	0	oe	ccsbBroad304_08093	DCPS	-
3914	0	oe	ccsbBroad304_03980	DCLRE1B	-
3915	0	oe	ccsbBroad304_00423	DAXX	-
3916	0	oe	ccsbBroad304_00420	DAP	-
3917	0	oe	ccsbBroad304_00412	CYP3A5	Cytochrome P450s
3918	0	oe	ccsbBroad304_06070	CYC1	Mitochondrial respiratory chain complex / Complex III
3919	0	oe	ccsbBroad304_00401	CYB5A	Cytochrome b genes
3920	0	oe	ccsbBroad304_00402	CYB561	Cytochrome b genes
3921	0	oe	ccsbBroad304_08684	CXCR7	-
3922	0	oe	ccsbBroad304_00856	CXCR2	Chemokine receptors
3923	0	oe	ccsbBroad304_00696	CXCL2	Endogenous ligands
3924	0	oe	ccsbBroad304_00695	CXCL1	Endogenous ligands
3925	0	oe	ccsbBroad304_06068	CXADR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
3926	0	oe	ccsbBroad304_00394	CTSD	Cathepsins
3927	0	oe	ccsbBroad304_03769	CTNNBIP1	Catenins
3928	0	oe	ccsbBroad304_00391	CTH	Hydrogen sulphide synthesis
3929	0	oe	ccsbBroad304_02499	CTCF	Zinc fingers, C2H2-type
3930	0	oe	ccsbBroad304_00382	CSNK2A2	Casein kinase 2 (CK2) family
3931	0	oe	ccsbBroad304_00380	CSNK1G2	Casein kinase 1 (CK1) family
3932	0	oe	ccsbBroad304_06040	CRY1	-
3933	0	oe	ccsbBroad304_09309	CREB3L1	basic leucine zipper proteins
3934	0	oe	ccsbBroad304_00359	CPT1A	-
3935	0	oe	ccsbBroad304_02551	CPSF4	-
3936	0	oe	ccsbBroad304_06022	COX7B	Mitochondrial respiratory chain complex
3937	0	oe	ccsbBroad304_00349	COX4I1	Mitochondrial respiratory chain complex
3938	0	oe	ccsbBroad304_02589	COPS5	-
3939	0	oe	ccsbBroad304_06018	COMT	Catecholamine turnover
3940	0	oe	ccsbBroad304_02683	COG2	Components of oligomeric golgi complex
3941	0	oe	ccsbBroad304_02143	CNOT8	-
3942	0	oe	ccsbBroad304_03097	CNOT7	-
3943	0	oe	ccsbBroad304_08339	CMPK1	-
3944	0	oe	ccsbBroad304_06013	CLPTM1	-
3945	0	oe	ccsbBroad304_02201	CLOCK	Histone acetyltransferases
3946	0	oe	ccsbBroad304_00327	CLK2	CDC-like kinases
3947	0	oe	ccsbBroad304_00326	CLK1	CDC-like kinases
3948	0	oe	ccsbBroad304_02887	CLIC4	Ion channels / Chloride channels : Intracellular
3949	0	oe	ccsbBroad304_00322	CLCN5	Ion channels / Chloride channels : Voltage-sensitive
3950	0	oe	ccsbBroad304_06007	CISH	SH2 domain containing
3951	0	oe	ccsbBroad304_03666	CISD1	CDGSH iron sulfur domain containing
3952	0	oe	ccsbBroad304_03773	CIAPIN1	-
3953	0	oe	ccsbBroad304_00303	CHN1	Rho GTPase activating proteins
3954	0	oe	ccsbBroad304_04095	CHMP6	Charged multivesicular body proteins
3955	0	oe	ccsbBroad304_03071	CHMP4A	Charged multivesicular body proteins
3956	0	oe	ccsbBroad304_14066	CHEK2	CHK1 subfamily
3957	0	oe	ccsbBroad304_04055	CHCHD7	Coiled-coil-helix-coiled-coil-helix domain containing
3958	0	oe	ccsbBroad304_07667	CGRRF1	RING-type (C3HC4) zinc fingers
3959	0	oe	ccsbBroad304_05985	CFL1	-
3960	0	oe	ccsbBroad304_00294	CETN3	EF-hand domain containing
3961	0	oe	ccsbBroad304_09831	CERS3	Homeoboxes / CERS class
3962	0	oe	ccsbBroad304_03117	CERS2	Homeoboxes / CERS class
3963	0	oe	ccsbBroad304_03640	CEP72	-
3964	0	oe	ccsbBroad304_00290	CEBPG	basic leucine zipper proteins
3965	0	oe	ccsbBroad304_05981	CDO1	-
3966	0	oe	ccsbBroad304_14174	CDKAL1	-
3967	0	oe	ccsbBroad304_00281	CDK8	Cyclin-dependent kinases, CDK8 subfamily
3968	0	oe	ccsbBroad304_00278	CDK5	Cyclin-dependent kinases, CDK5 subfamily
3969	0	oe	ccsbBroad304_00277	CDK4	Cyclin-dependent kinases, CDK4 subfamily
3970	0	oe	ccsbBroad304_01955	CDK10	Cyclin-dependent kinases, CDK10 subfamily
3971	0	oe	ccsbBroad304_00270	CDK1	Cyclin-dependent kinases, CDK1 subfamily
3972	0	oe	ccsbBroad304_05972	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
3973	0	oe	ccsbBroad304_05970	CDC20	WD repeat domain containing
3974	0	oe	ccsbBroad304_00268	CD81	CD molecules
3975	0	oe	ccsbBroad304_03269	CD320	CD molecules
