Rank	Score	Type	ID	Name	Description
4153	46.7929	cc		Tubulin Inhibitor	-
4154	46.7836	kd	CGS001-444	ASPH	-
4155	46.7664	kd	CGS001-5580	PRKCD	Delta subfamily
4156	46.7618	oe	ccsbBroad304_07320	SQSTM1	-
4157	46.7361	oe	ccsbBroad304_00270	CDK1	Cyclin-dependent kinases, CDK1 subfamily
4158	46.7281	kd	CGS001-11186	RASSF1	-
4159	46.7162	kd	CGS001-11257	TP53TG1	-
4160	46.7094	cp	BRD-K47717570	NBQX	Glutamate receptor antagonist
4161	46.6845	kd	CGS001-55127	HEATR1	-
4162	46.6391	cp	BRD-A94709349	metaxalone	Muscle relaxant
4163	46.5846	oe	ccsbBroad304_14122	TNFRSF21	Tumour necrosis factor (TNF) receptor family
4164	46.572	cp	BRD-K17415526	tyrphostin-AG-835	Protein tyrosine kinase inhibitor
4165	46.5621	cp	BRD-K70557564	zosuquidar	P-glycoprotein inhibitor
4166	46.5566	kd	CGS001-51347	TAOK3	TAO subfamily
4167	46.5507	cp	BRD-K12184470	flunarizine	-
4168	46.5468	oe	ccsbBroad304_01363	RABGGTA	Prenyltransferase alpha subunit repeat containing
4169	46.5388	kd	CGS001-2762	GMDS	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4170	46.5304	cp	BRD-A19053259	pseudopelletierine	Anthelmintic
4171	46.5148	oe	ccsbBroad304_02292	BCL2L11	-
4172	46.5064	oe	ccsbBroad304_02324	TRAP1	Heat shock proteins / HSPC
4173	46.4653	cp	BRD-K32830106	guanfacine	Adrenergic receptor agonist
4174	46.4532	oe	ccsbBroad304_01688	TNFRSF1A	Tumour necrosis factor (TNF) receptor family
4175	46.4224	kd	CGS001-2580	GAK	Heat shock proteins / DNAJ (HSP40)
4176	46.4089	cp	BRD-K40255344	tyrphostin-A9	Protein tyrosine kinase inhibitor
4177	46.3898	cp	BRD-K05658747	raltegravir	HIV integrase inhibitor
4178	46.3874	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
4179	46.3852	oe	ccsbBroad304_01379	RBBP6	-
4180	46.3821	oe	ccsbBroad304_00262	CD59	CD molecules
4181	46.3768	kd	CGS001-5728	PTEN	Protein tyrosine phosphatases / Class I Cys-based PTPs : PTENs
4182	46.3708	cp	BRD-A72758037	asiatic-acid	Apoptosis stimulant
4183	46.3536	cp	BRD-K32836707	CAY-10577	Casein kinase inhibitor
4184	46.3505	kd	CGS001-51131	PHF11	Zinc fingers, PHD-type
4185	46.3209	cp	BRD-K96354014	nifedipine	Calcium channel blocker
4186	46.289	kd	CGS001-7020	TFAP2A	-
4187	46.272	kd	CGS001-6927	HNF1A	Homeoboxes / HNF class
4188	46.2126	oe	ccsbBroad304_08594	PECR	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4189	46.2022	kd	CGS001-26191	PTPN22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
4190	46.1943	oe	ccsbBroad304_06539	LSS	Lanosterol biosynthesis pathway
4191	46.1515	oe	ccsbBroad304_05038	HORMAD2	-
4192	46.1297	cp	BRD-K39965020	doconexent	PPAR receptor agonist
4193	46.1145	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
4194	46.1024	oe	ccsbBroad304_03812	PBXIP1	-
4195	46.0959	kd	CGS001-2242	FES	Fer family
4196	46.0312	cp	BRD-K18194590	mephentermine	Adrenergic receptor agonist
4197	46.0211	oe	ccsbBroad304_00126	ATP5A1	ATPases / F-type
4198	46.0203	cp	BRD-A58048407	nimodipine	Calcium channel blocker
4199	45.9757	cp	BRD-A94669766	naringenin	Aromatase inhibitor
4200	45.961	oe	ccsbBroad304_06617	NASP	Tetratricopeptide (TTC) repeat domain containing
4201	45.9448	oe	ccsbBroad304_03822	GATAD2B	GATA zinc finger domain containing
4202	45.9299	cp	BRD-K75478907	GS-39783	GABA receptor modulator
4203	45.929	kd	CGS001-23499	MACF1	EF-hand domain containing
4204	45.9272	cp	BRD-K75181824	acetyl-geranygeranyl-cysteine	Inhibitor of methyl esterification of geranylgeranylated proteins
4205	45.9216	cp	BRD-K97181089	amiloride	Sodium channel blocker
4206	45.9196	oe	ccsbBroad304_05758	ACADSB	-
4207	45.9071	kd	CGS001-79885	HDAC11	Histone deacetylases
4208	45.8996	kd	CGS001-1459	CSNK2A2	Casein kinase 2 (CK2) family
4209	45.8701	cp	BRD-K92758126	gibberellic-acid	NFkB pathway inhibitor
4210	45.8624	kd	CGS001-3205	HOXA9	Homeoboxes / ANTP class : HOXL subclass
4211	45.8592	cp	BRD-K28360340	TW-37	BCL inhibitor
4212	45.8313	oe	ccsbBroad304_07738	ABHD2	Abhydrolase domain containing
4213	45.8031	oe	ccsbBroad304_01967	PPAP2A	Lipid phosphate phosphatases
4214	45.7896	oe	ccsbBroad304_02370	HRSP12	-
4215	45.748	cp	BRD-K83988098	alvespimycin	HSP inhibitor
4216	45.7326	oe	ccsbBroad304_06367	HK1	-
4217	45.7271	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
4218	45.6977	kd	CGS001-22903	BTBD3	BTB/POZ domain containing
4219	45.6665	oe	ccsbBroad304_05253	GPR114	Adhesion Class GPCRs
4220	45.6657	kd	CGS001-25898	RCHY1	RING-type (C3HC4) zinc fingers
4221	45.5787	kd	CGS001-54556	ING3	Zinc fingers, PHD-type
4222	45.5647	kd	CGS001-51160	VPS28	-
4223	45.5632	kd	CGS001-2877	GPX2	-
4224	45.5436	kd	CGS001-2936	GSR	Oxidoreductases
4225	45.5224	oe	ccsbBroad304_00774	HOXA10	Homeoboxes / ANTP class : HOXL subclass
4226	45.5198	oe	ccsbBroad304_04728	TWIST2	Basic helix-loop-helix proteins
4227	45.5173	oe	ccsbBroad304_11055	PRKCH	Eta subfamily
4228	45.5097	oe	ccsbBroad304_00879	IRAK2	Interleukin-1 receptor-associated kinase (IRAK) family
4229	45.4689	oe	ccsbBroad304_01644	TAP1	ATP binding cassette transporters / subfamily B
4230	45.4403	oe	ccsbBroad304_03497	TXNL4B	-
4231	45.4338	kd	CGS001-79142	PHF23	Zinc fingers, PHD-type
4232	45.4326	oe	ccsbBroad304_03268	GMPR2	-
4233	45.4233	cp	BRD-K40902647	vincamine	Adrenergic receptor antagonist
4234	45.4217	kd	CGS001-4893	NRAS	RAS subfamily
4235	45.4142	oe	ccsbBroad304_08340	POLR3K	RNA polymerase subunits
4236	45.4076	oe	ccsbBroad304_00706	GTF2B	General transcription factors
4237	45.4031	kd	CGS001-94239	H2AFV	Histones / Replication-independent
4238	45.3988	oe	ccsbBroad304_01966	RUVBL1	ATPases / AAA-type
4239	45.3983	cp	BRD-K06792661	narciclasine	Coflilin signaling pathway activator
4240	45.3892	oe	ccsbBroad304_00240	CCNH	General transcription factor IIH complex subunits
4241	45.3892	cp	BRD-K23192422	lestaurtinib	FLT3 inhibitor
4242	45.3432	oe	ccsbBroad304_00611	GALE	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4243	45.3408	oe	ccsbBroad304_01163	PDHA1	-
4244	45.3393	oe	ccsbBroad304_07197	PDHX	-
4245	45.3344	kd	CGS001-10142	AKAP9	A-kinase anchor proteins
4246	45.261	cp	BRD-K83972459	JWE-035	Aurora kinase inhibitor
4247	45.2524	oe	ccsbBroad304_07800	EXOSC8	-
4248	45.2377	cp	BRD-K14993104	bemegride	Chemoreceptor agonist
4249	45.2321	kd	CGS001-6418	SET	-
4250	45.2208	cp	BRD-K14236372	BRD-K14236372	-
4251	45.2113	oe	ccsbBroad304_03232	VPS28	-
4252	45.2069	cp	BRD-K64314806	BRD-K64314806	-
4253	45.2049	kd	CGS001-81570	CLPB	Ankyrin repeat domain containing
4254	45.173	kd	CGS001-9638	FEZ1	-
4255	45.1685	oe	ccsbBroad304_00817	IDH2	-
4256	45.1642	oe	ccsbBroad304_00524	EXT2	Exostosin glycosyltransferase family
4257	45.1639	cp	BRD-A31374339	fludarabine	-
4258	45.1513	oe	ccsbBroad304_00030	ADORA2B	GPCR / Class A : Adenosine receptors
4259	45.1484	kd	CGS001-2050	EPHB4	Type XIII RTKs: Ephrin receptor family
4260	45.1483	kd	CGS001-9276	COPB2	WD repeat domain containing
4261	45.1373	kd	CGS001-23429	RYBP	-
4262	45.1279	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
4263	45.1151	kd	CGS001-4488	MSX2	Homeoboxes / ANTP class : NKL subclass
4264	45.0932	cp	BRD-K60770992	pergolide	Dopamine receptor agonist
4265	45.0817	oe	ccsbBroad304_06066	CTSL1	-
4266	45.0796	oe	ccsbBroad304_02862	CCRN4L	-
4267	45.0606	oe	ccsbBroad304_12518	STK33	CAMK-unique family
4268	45.0544	oe	ccsbBroad304_01383	RBMS1	RNA binding motif (RRM) containing
4269	45.0483	oe	ccsbBroad304_14011	PAPSS1	-
4270	45.0208	oe	ccsbBroad304_01716	TSN	-
4271	45.0164	kd	CGS001-51293	CD320	CD molecules
4272	45.0153	cp	BRD-A45889380	mepacrine	Cytokine production inhibitor
4273	45.0127	kd	CGS001-8624	PSMG1	-
4274	44.996	oe	ccsbBroad304_06354	SERPIND1	Serine (or cysteine) peptidase inhibitors
4275	44.9731	oe	ccsbBroad304_00678	GPR37	GPCR / Class A : Orphans
4276	44.9676	kd	CGS001-9967	THRAP3	-
4277	44.9412	kd	CGS001-4713	NDUFB7	Mitochondrial respiratory chain complex / Complex I
4278	44.9201	kd	CGS001-6558	SLC12A2	SLC12 family of cation-coupled chloride transporters
4279	44.8891	cp	BRD-A17664363	BRD-A17664363	-
4280	44.8672	cp	BRD-K64052750	gefitinib	EGFR inhibitor
4281	44.86	oe	ccsbBroad304_03591	ETNK1	-
4282	44.842	cp	BRD-K46652470	nizatidine	-
4283	44.8411	kd	CGS001-64087	MCCC2	-
4284	44.8398	kd	CGS001-161	AP2A2	-
4285	44.8143	cp	BRD-K47631482	bromhexine	Mucolytic agent
4286	44.7142	kd	CGS001-23039	XPO7	Exportins
4287	44.7125	oe	ccsbBroad304_01777	WNT1	Endogenous ligands
4288	44.7029	kd	CGS001-151112	ZSWIM2	Zinc fingers, SWIM-type
4289	44.6877	cp	BRD-A42553870	L-152804	Neuropeptide receptor antagonist
4290	44.6282	cp	BRD-K91442916	CAM-9-026	Membrane metalloendopeptidase inhibitor
4291	44.6207	kd	CGS001-10227	MFSD10	-
4292	44.5873	kd	CGS001-7984	ARHGEF5	Rho guanine nucleotide exchange factors
4293	44.5789	cp	BRD-K28907958	CD-437	Retinoid receptor agonist
4294	44.5668	cp	BRD-K89997465	chlorpromazine	Dopamine receptor antagonist
4295	44.5327	cp	BRD-A16820783	BRD-A16820783	-
4296	44.5179	cp	BRD-K93460210	lamotrigine	Serotonin receptor antagonist
4297	44.5149	kd	CGS001-9232	PTTG1	-
4298	44.5035	cp	BRD-K10207760	lasalocid	-
4299	44.4755	oe	ccsbBroad304_02466	ARPC1A	Actin related protein 2/3 complex subunits
4300	44.4743	oe	ccsbBroad304_08782	SNX6	Sorting nexins
4301	44.4663	kd	CGS001-84873	GPR128	Adhesion Class GPCRs
4302	44.4499	oe	ccsbBroad304_04054	PHF23	Zinc fingers, PHD-type
4303	44.449	oe	ccsbBroad304_08113	DNAJC15	Heat shock proteins / DNAJ (HSP40)
4304	44.4322	kd	CGS001-54957	TXNL4B	-
4305	44.4287	kd	CGS001-220	ALDH1A3	Aldehyde dehydrogenases
4306	44.4087	oe	ccsbBroad304_09058	SLC25A32	Mitochondrial nucleotide transporter subfamily
4307	44.4081	oe	ccsbBroad304_06462	ITGAE	Integrins
4308	44.4028	cp	BRD-K67831364	ZM-323881	VEGFR inhibitor
4309	44.4022	cp	BRD-K01902415	pirinixic-acid	PPAR receptor agonist
4310	44.3982	oe	ccsbBroad304_04633	TP53RK	Bud32 family
4311	44.3884	kd	CGS001-8834	TMEM11	-
4312	44.3841	kd	CGS001-3636	INPPL1	Inositol polyphosphate phosphatases
4313	44.3704	oe	ccsbBroad304_01137	P2RY6	GPCR / Class A : Purinergic receptors, P2Y
4314	44.3546	kd	CGS001-6871	TADA2A	-
4315	44.3262	kd	CGS001-1147	CHUK	IKK family
4316	44.3234	cp	BRD-K78431006	crizotinib	ALK inhibitor
4317	44.3171	cp	BRD-K29458283	chlorambucil	DNA inhibitor
4318	44.2895	oe	ccsbBroad304_04072	HMGN5	High-mobility group / Canonical
4319	44.2777	oe	ccsbBroad304_01150	PCCB	Carboxylases
4320	44.2595	oe	ccsbBroad304_03936	PJA1	RING-type (C3HC4) zinc fingers
4321	44.2533	kd	CGS001-81856	ZNF611	Zinc fingers, C2H2-type
4322	44.2529	cp	BRD-K26997899	SA-792574	Microtubule inhibitor
4323	44.251	oe	ccsbBroad304_03594	TNFRSF19	Tumour necrosis factor (TNF) receptor family
4324	44.2506	oe	ccsbBroad304_02887	CLIC4	Ion channels / Chloride channels : Intracellular
4325	44.2045	kd	CGS001-1462	VCAN	Immunoglobulin superfamily / V-set domain containing
4326	44.1889	kd	CGS001-10901	DHRS4	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4327	44.1748	oe	ccsbBroad304_02691	PUF60	RNA binding motif (RRM) containing
4328	44.1746	cp	BRD-A22707317	SB-205384	GABA receptor modulator
4329	44.136	oe	ccsbBroad304_07101	TSC2	-
4330	44.1221	cp	BRD-K51677086	erythromycin	NFkB pathway inhibitor
4331	44.1045	kd	CGS001-102	ADAM10	ADAM metallopeptidase domain containing
4332	44.0833	kd	CGS001-64121	RRAGC	-
4333	44.0738	cp	BRD-K34820100	tebuthiuron	Photosynthesis inhibitor
4334	44.0578	cp	BRD-K50384076	7,4'-dihydroxyflavone	Opioid receptor antagonist
4335	44.0563	oe	ccsbBroad304_06438	IL2RB	IL-2 receptor family
4336	44.0497	oe	ccsbBroad304_01324	PSMD10	Ankyrin repeat domain containing
4337	43.9833	oe	ccsbBroad304_06496	KNG1	Endogenous ligands
4338	43.9714	cp	BRD-A60414806	vincristine	-
4339	43.9543	kd	CGS001-5879	RAC1	Endogenous ligands
4340	43.9227	cp	BRD-A76093993	cromakalim	Potassium channel activator
4341	43.922	kd	CGS001-80237	ELL3	-
4342	43.9132	oe	ccsbBroad304_02626	PKIG	-
4343	43.9103	oe	ccsbBroad304_06206	FGA	Endogenous ligands
4344	43.8737	kd	CGS001-3488	IGFBP5	insulin-like growth factor (IGF) binding proteins
4345	43.8517	oe	ccsbBroad304_04626	EGLN3	-
4346	43.8365	kd	CGS001-23344	ESYT1	Synaptotagmins
4347	43.8205	oe	ccsbBroad304_02853	QPCT	Aminopeptidase Y
4348	43.8195	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
4349	43.8166	oe	ccsbBroad304_03122	RHOD	-
4350	43.8057	kd	CGS001-7535	ZAP70	Syk family
4351	43.7746	kd	CGS001-4552	MTRR	-
4352	43.7686	oe	ccsbBroad304_01985	EIF3H	-
4353	43.7657	oe	ccsbBroad304_03089	PACSIN3	-
4354	43.7093	kd	CGS001-6777	STAT5B	SH2 domain containing
4355	43.6788	kd	CGS001-10295	BCKDK	Pyruvate dehydrogenase kinase (PDHK) family
4356	43.6424	oe	ccsbBroad304_02677	PDAP1	-
4357	43.6348	oe	ccsbBroad304_09358	MAPK1IP1L	-
4358	43.6341	oe	ccsbBroad304_04713	MAS1L	GPCR / Class A : Orphans
4359	43.5765	oe	ccsbBroad304_02271	LPGAT1	-
4360	43.5695	cp	BRD-A72703248	SKF-96365	Calcium channel blocker
4361	43.5439	kd	CGS001-113878	DTX2	RING-type (C3HC4) zinc fingers
4362	43.5299	kd	CGS001-55832	CAND1	-
4363	43.5276	cp	BRD-K19295594	gossypol	BCL inhibitor
4364	43.5234	oe	ccsbBroad304_04525	TGIF2LY	Homeoboxes / TALE class
4365	43.5202	cp	BRD-K13646352	midostaurin	FLT3 inhibitor
4366	43.519	oe	ccsbBroad304_07688	FAM114A2	-
4367	43.5119	kd	CGS001-23325	KIAA1033	-
4368	43.4843	kd	CGS001-2588	GALNS	Arylsulfatase family
4369	43.4815	cp	BRD-K62221994	T-98475	Gonadotropin releasing factor hormone receptor antagonist
4370	43.4745	cp	BRD-K92492521	LY-255283	Leukotriene receptor antagonist
4371	43.4674	kd	CGS001-84844	PHF5A	Zinc fingers, PHD-type
4372	43.4538	kd	CGS001-50814	NSDHL	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4373	43.4533	cp	BRD-K36627727	tamibarotene	Retinoid receptor agonist
4374	43.4447	kd	CGS001-5743	PTGS2	Cyclooxygenase
4375	43.4445	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
4376	43.4347	kd	CGS001-23239	PHLPP1	Pleckstrin homology (PH) domain containing
4377	43.4169	oe	ccsbBroad304_09195	MCM8	-
4378	43.4146	oe	ccsbBroad304_01067	NDUFA7	Mitochondrial respiratory chain complex / Complex I
4379	43.3813	kd	CGS001-29074	MRPL18	Mitochondrial ribosomal proteins / large subunits
4380	43.355	oe	ccsbBroad304_07178	ZFP112	-
4381	43.3412	oe	ccsbBroad304_07080	TM7SF2	-
4382	43.3169	kd	CGS001-50943	FOXP3	Forkhead boxes
4383	43.3072	kd	CGS001-5793	PTPRG	Receptor tyrosine phosphatases (RTP)
4384	43.2999	cp	BRD-K39733634	L-161982	Prostanoid receptor antagonist
4385	43.2893	cp	BRD-K68997413	PF-3845	FAAH inhibitor
4386	43.2653	kd	CGS001-7184	HSP90B1	Heat shock proteins / HSPC
4387	43.2646	kd	CGS001-26054	SENP6	Ulp1 endopeptidase
4388	43.2321	kd	CGS001-2828	GPR4	GPCR / Class A : Orphans
4389	43.2258	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
4390	43.2042	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
4391	43.1879	cp	BRD-A38913120	BH3I-1	BCL inhibitor
4392	43.1552	kd	CGS001-55129	ANO10	Calcium activated chloride channel
4393	43.1456	cp	BRD-A74907996	equol	Estrogen receptor agonist
4394	43.1456	kd	CGS001-9122	SLC16A4	SLC16 family of monocarboxylate transporters
4395	43.1218	oe	ccsbBroad304_07383	STK17A	Death-associated kinase (DAPK) family
4396	43.1218	oe	ccsbBroad304_00499	ELK3	ETS Transcription Factors
4397	43.1177	cp	BRD-K42679050	Y-27152	Potassium channel activator
4398	43.1063	cp	BRD-K50168500	canertinib	EGFR inhibitor
4399	43.104	cp	BRD-K47448802	BRD-K47448802	-
4400	43.0998	cp	BRD-K05151076	ZK-164015	Estrogen receptor antagonist
4401	43.093	oe	ccsbBroad304_00696	CXCL2	Endogenous ligands
4402	43.0816	oe	ccsbBroad304_09983	ZNF454	Zinc fingers, C2H2-type
4403	43.0518	kd	CGS001-2059	EPS8	-
4404	43.0413	oe	ccsbBroad304_07238	STK24	YSK subfamily
4405	42.9927	oe	ccsbBroad304_06209	FGF9	Endogenous ligands
4406	42.9654	oe	ccsbBroad304_03148	IL21R	IL-2 receptor family
4407	42.943	oe	ccsbBroad304_00276	CDK2	Cyclin-dependent kinases, CDK1 subfamily
4408	42.9316	cp	BRD-K90789829	nefazodone	Adrenergic inhibitor
4409	42.911	kd	CGS001-10651	MTX2	-
4410	42.9003	oe	ccsbBroad304_01356	QDPR	Short chain dehydrogenase/reductase superfamily / Atypical members
4411	42.8952	kd	CGS001-10939	AFG3L2	ATPases / AAA-type
4412	42.8913	cp	BRD-K05804044	AZ-628	RAF inhibitor
4413	42.89	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
4414	42.8871	kd	CGS001-3958	LGALS3	Endogenous ligands
4415	42.8694	oe	ccsbBroad304_06318	GPER	-
4416	42.869	kd	CGS001-808	CALM3	EF-hand domain containing
4417	42.8639	kd	CGS001-79727	LIN28A	Zinc fingers, CCHC domain containing
4418	42.8634	oe	ccsbBroad304_06742	PML	RING-type (C3HC4) zinc fingers
4419	42.8583	kd	CGS001-3832	KIF11	Kinesins
4420	42.8549	cp	BRD-K21565985	xylazine	Adrenergic receptor agonist
4421	42.8373	cp	BRD-K49810818	sorafenib	FLT3 inhibitor
4422	42.8341	kd	CGS001-83637	ZMIZ2	Zinc fingers, MIZ-type
4423	42.8265	cp	BRD-A78322124	dobutamine	Adrenergic receptor agonist
4424	42.821	oe	ccsbBroad304_07827	STK38L	NDR family
4425	42.812	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
4426	42.805	oe	ccsbBroad304_09471	CSNK1A1L	Casein kinase 1 (CK1) family
4427	42.8043	oe	ccsbBroad304_07322	SGPL1	Sphingosine 1-phosphate lyase
4428	42.7958	oe	ccsbBroad304_03623	ZNF692	Zinc fingers, C2H2-type
4429	42.7896	kd	CGS001-6491	STIL	-
4430	42.7881	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
4431	42.6985	kd	CGS001-5971	RELB	NFkappaB transcription factor family
4432	42.6547	kd	CGS001-2805	GOT1	-
4433	42.64	cp	BRD-A34806832	proscillaridin	ATPase inhibitor
4434	42.6224	oe	ccsbBroad304_01374	RAP1A	-
4435	42.6217	kd	CGS001-639	PRDM1	Zinc fingers, C2H2-type
4436	42.6147	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
4437	42.5836	oe	ccsbBroad304_05902	BNIP3	-
4438	42.5657	oe	ccsbBroad304_05767	ACVR1	Type I receptor serine/threonine kinases
4439	42.5366	cp	BRD-K73391359	quinisocaine	Local anesthetic
4440	42.5157	oe	ccsbBroad304_01391	RFC5	ATPases / AAA-type
4441	42.5084	kd	CGS001-115	ADCY9	Adenylyl cyclases
4442	42.5011	kd	CGS001-79187	FSD1	Fibronectin type III domain containing
4443	42.497	oe	ccsbBroad304_00135	ATP6V0C	ATPases / V-type
4444	42.4492	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
4445	42.4392	oe	ccsbBroad304_08536	PARL	-
4446	42.4281	oe	ccsbBroad304_06830	RAB5A	RAB, member RAS oncogene
4447	42.3516	kd	CGS001-5029	P2RY2	GPCR / Class A : Purinergic receptors, P2Y
4448	42.337	oe	ccsbBroad304_07808	RAB11FIP2	-
4449	42.3163	cp	BRD-K49945136	GR-113808	Serotonin receptor antagonist
4450	42.2999	oe	ccsbBroad304_03864	OVOL2	Zinc fingers, C2H2-type
4451	42.2881	oe	ccsbBroad304_02047	AP1S2	-
4452	42.2773	kd	CGS001-1031	CDKN2C	Ankyrin repeat domain containing
4453	42.2756	kd	CGS001-468	ATF4	basic leucine zipper proteins
4454	42.2677	oe	ccsbBroad304_02815	SSBP2	-
4455	42.2607	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
4456	42.2492	oe	ccsbBroad304_06188	F10	Chymotrypsin
4457	42.2418	oe	ccsbBroad304_03739	NRIP3	-
4458	42.1671	oe	ccsbBroad304_04001	ZNF747	Zinc fingers, C2H2-type
4459	42.1507	cp	BRD-A12016240	LY-278584	Serotonin receptor antagonist
4460	42.1102	oe	ccsbBroad304_03951	NARFL	-
4461	42.1096	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
4462	42.1001	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
4463	42.0923	cp	BRD-A46747628	ouabain	-
4464	42.0604	cp	BRD-K83794624	pirarubicin	Topoisomerase inhibitor
4465	42.0048	kd	CGS001-5875	RABGGTA	Prenyltransferase alpha subunit repeat containing
4466	42.001	kd	CGS001-57474	ZNF490	Zinc fingers, C2H2-type
4467	41.9845	kd	CGS001-5511	PPP1R8	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4468	41.9827	oe	ccsbBroad304_06845	RARRES3	-
4469	41.9772	oe	ccsbBroad304_00796	DNAJB2	Heat shock proteins / DNAJ (HSP40)
4470	41.9759	oe	ccsbBroad304_10857	MKNK2	MKN subfamily
4471	41.9697	oe	ccsbBroad304_01976	EIF4EBP3	-
4472	41.955	cp	BRD-K17896185	FIT	Opioid receptor agonist
4473	41.9367	kd	CGS001-83551	TAAR8	GPCR / Class A : Trace amine associated receptors
4474	41.9264	cp	BRD-K00615600	AG-14361	PARP inhibitor
4475	41.8836	kd	CGS001-3217	HOXB7	Homeoboxes / ANTP class : HOXL subclass
4476	41.8676	oe	ccsbBroad304_01832	PAX8	Paired boxes
4477	41.8526	kd	CGS001-22887	FOXJ3	Forkhead boxes
4478	41.8401	oe	ccsbBroad304_03666	CISD1	CDGSH iron sulfur domain containing
4479	41.8309	kd	CGS001-2168	FABP1	Fatty acid-binding proteins
4480	41.8304	cp	BRD-K47105409	AG-490	-
4481	41.8249	oe	ccsbBroad304_07709	AFG3L2	ATPases / AAA-type
4482	41.8249	oe	ccsbBroad304_01710	TRAF2	RING-type (C3HC4) zinc fingers
4483	41.7883	oe	ccsbBroad304_04018	VKORC1	Oxidoreductases
4484	41.7777	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
4485	41.7649	oe	ccsbBroad304_07596	DLC1	Rho GTPase activating proteins
4486	41.7568	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
4487	41.7547	oe	ccsbBroad304_05972	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4488	41.7242	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
4489	41.6869	oe	ccsbBroad304_02408	HMG20B	High mobility group / Non-canonical
4490	41.6744	kd	CGS001-4856	NOV	-
4491	41.6709	oe	ccsbBroad304_01202	PIK3CB	Phosphatidylinositol kinases
4492	41.6243	kd	CGS001-84811	BUD13	-
4493	41.5932	kd	CGS001-84875	PARP10	Poly (ADP-ribose) polymerases
4494	41.5696	cp	BRD-K72895815	SSR-69071	Leukocyte elastase inhibitor
4495	41.566	oe	ccsbBroad304_01332	PTGER4	GPCR / Class A : Prostanoid receptors
4496	41.5627	cp	BRD-A58207013	pinacidil	-
4497	41.5615	kd	CGS001-6566	SLC16A1	SLC16 family of monocarboxylate transporters
4498	41.5599	kd	CGS001-1874	E2F4	-
4499	41.5495	cp	BRD-A10715913	sulpiride	Dopamine receptor antagonist
4500	41.5184	oe	ccsbBroad304_00861	IL13RA1	IL-2 receptor family
4501	41.5039	cp	BRD-K83963101	MLN-8054	Aurora kinase inhibitor
4502	41.4937	kd	CGS001-5547	PRCP	Lysosomal Pro-Xaa carboxypeptidase
4503	41.4488	oe	ccsbBroad304_01540	SLC2A1	Solute carriers
4504	41.4458	kd	CGS001-23509	POFUT1	Fucosyltransferases
4505	41.4158	kd	CGS001-23761	PISD	Decarboxylases
4506	41.3987	kd	CGS001-4724	NDUFS4	Mitochondrial respiratory chain complex / Complex I
4507	41.3813	oe	ccsbBroad304_06040	CRY1	-
4508	41.378	oe	ccsbBroad304_14044	PCGF3	Polycomb group ring fingers
4509	41.3738	oe	ccsbBroad304_03479	YTHDF1	-
4510	41.3659	cp	BRD-K96119599	leucodin	Melanin inhibitor
4511	41.3393	oe	ccsbBroad304_05142	OLIG3	Basic helix-loop-helix proteins
4512	41.3126	kd	CGS001-10827	FAM114A2	-
4513	41.289	cp	BRD-K87426499	BRD-K87426499	-
4514	41.2725	oe	ccsbBroad304_03394	GPR84	GPCR / Class A : Fatty acid receptors
4515	41.2651	kd	CGS001-8140	SLC7A5	SLC7 family
4516	41.2509	kd	CGS001-5447	POR	-
4517	41.2403	cp	BRD-K15567136	papaverine	Phosphodiesterase inhibitor
4518	41.2374	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
4519	41.2286	oe	ccsbBroad304_03928	RRAGC	-
4520	41.2235	cp	BRD-K88358234	xaliproden	Serotonin receptor agonist
4521	41.2076	cp	BRD-K14880289	GW-501516	PPAR receptor agonist
4522	41.1981	oe	ccsbBroad304_00066	ANG	Ribonucleases, RNase A
