Rank	Score	Type	ID	Name	Description
3628	47.3485	kd	CGS001-124274	GPR139	GPCR / Class A : Orphans
3629	47.3464	kd	CGS001-10383	TUBB2C	Tubulins
3630	47.3324	oe	ccsbBroad304_06133	TOR1A	-
3631	47.3299	cp	BRD-K02715688	hydrastine	Tyrosine hydroxylase inhibitor
3632	47.3233	oe	ccsbBroad304_04360	CAPNS2	EF-hand domain containing
3633	47.3217	oe	ccsbBroad304_06028	CPE	Carboxypeptidase A
3634	47.2756	cp	BRD-K37447567	hydrocotarnine	Opioid receptor antagonist
3635	47.2704	cp	BRD-K01555864	dibenzoylmethane	Antineoplastic
3636	47.2703	kd	CGS001-4074	M6PR	-
3637	47.2651	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
3638	47.2644	kd	CGS001-8935	SKAP2	Pleckstrin homology (PH) domain containing
3639	47.2434	kd	CGS001-25825	BACE2	Pepsin
3640	47.1884	kd	CGS001-5058	PAK1	PAKA subfamily
3641	47.1882	kd	CGS001-169436	C9ORF96	-
3642	47.1558	kd	CGS001-9774	BCLAF1	-
3643	47.1265	kd	CGS001-47	ACLY	-
3644	47.1255	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
3645	47.1024	kd	CGS001-670	BPHL	-
3646	47.0901	cp	BRD-A75935363	atracurium	Acetylcholine receptor antagonist
3647	47.0875	oe	ccsbBroad304_05142	OLIG3	Basic helix-loop-helix proteins
3648	47.0678	kd	CGS001-23386	NUDCD3	-
3649	47.064	cp	BRD-K42452249	EO-1428	p38 MAPK inhibitor
3650	47.061	kd	CGS001-375133	PI4KAP2	-
3651	47.0347	kd	CGS001-7004	TEAD4	-
3652	47.0116	kd	CGS001-5906	RAP1A	-
3653	47.005	kd	CGS001-4048	LTA4H	Hydrolases
3654	46.9979	oe	ccsbBroad304_02041	SLC5A6	Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters
3655	46.9608	kd	CGS001-2067	ERCC1	-
3656	46.9577	cp	BRD-A49148672	galantamine	-
3657	46.9568	oe	ccsbBroad304_03939	RNF25	RING-type (C3HC4) zinc fingers
3658	46.9491	cp	BRD-A29289453	PCA-4248	Platelet activating factor receptor antagonist
3659	46.9233	oe	ccsbBroad304_05309	OR52B2	GPCR / Class A : Olfactory receptors
3660	46.9145	kd	CGS001-9604	RNF14	RING-type (C3HC4) zinc fingers
3661	46.8982	kd	CGS001-563	AZGP1	Immunoglobulin superfamily / C1-set domain containing
3662	46.8953	kd	CGS001-8408	ULK1	Unc-51-like kinase (ULK) family
3663	46.85	oe	ccsbBroad304_08010	FBXO5	F-boxes / other
3664	46.8242	oe	ccsbBroad304_01222	PLP2	-
3665	46.8172	kd	CGS001-10873	ME3	-
3666	46.7983	oe	ccsbBroad304_06180	ESD	-
3667	46.7874	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
3668	46.7826	cp	BRD-K92073408	norethisterone	-
3669	46.7776	kd	CGS001-4947	OAZ2	-
3670	46.7658	cp	BRD-K63195589	tipifarnib	Farnesyltransferase inhibitor
3671	46.7413	oe	ccsbBroad304_02771	HEY1	Basic helix-loop-helix proteins
3672	46.738	cc		Akt Signaling	-
3673	46.7022	oe	ccsbBroad304_03961	SMURF2	-
3674	46.6756	oe	ccsbBroad304_00238	CCNE1	-
3675	46.6659	oe	ccsbBroad304_02030	CFLAR	Endogenous ligands
3676	46.6612	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
3677	46.6447	oe	ccsbBroad304_01142	PAFAH1B2	-
3678	46.6343	kd	CGS001-7994	KAT6A	Histone acetyltransferases (HATs)
3679	46.617	kd	CGS001-7082	TJP1	-
3680	46.6128	kd	CGS001-4487	MSX1	Homeoboxes / ANTP class : NKL subclass
3681	46.6093	oe	ccsbBroad304_03394	GPR84	GPCR / Class A : Fatty acid receptors
3682	46.5719	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
3683	46.569	kd	CGS001-90678	LRSAM1	Sterile alpha motif (SAM) domain containing
3684	46.5526	cp	BRD-K80334323	noretynodrel	-
3685	46.5473	cp	BRD-K39670393	amthamine	Histamine receptor agonist
3686	46.5327	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
3687	46.5261	oe	ccsbBroad304_01566	SNRPA	RNA binding motif (RRM) containing
3688	46.5087	cp	BRD-K40227168	vinburnine	Adrenergic receptor antagonist
3689	46.5038	oe	ccsbBroad304_04976	SERPINA12	Serine (or cysteine) peptidase inhibitors
3690	46.4768	kd	CGS001-405	ARNT	Basic helix-loop-helix proteins
3691	46.4647	kd	CGS001-3516	RBPJ	-
3692	46.4593	cp	BRD-K96402602	farnesylthiotriazole	PPMTase inhibitor
3693	46.4592	cp	BRD-A22380646	pantoprazole	ATPase inhibitor
3694	46.4588	kd	CGS001-995	CDC25C	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
3695	46.4567	oe	ccsbBroad304_02396	TCIRG1	ATPases / V-type
3696	46.4553	kd	CGS001-4817	NIT1	-
3697	46.423	kd	CGS001-7167	TPI1	-
3698	46.4092	kd	CGS001-3508	IGHMBP2	Zinc fingers, AN1-type domain containing
3699	46.3594	oe	ccsbBroad304_00415	CYP24A1	Cytochrome P450s
3700	46.3554	kd	CGS001-1314	COPA	Endogenous ligands
3701	46.3509	cp	BRD-K87990216	piretanide	Glucocorticoid receptor agonist
3702	46.3425	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
3703	46.3119	kd	CGS001-629	CFB	Complement system
3704	46.3097	kd	CGS001-29956	CERS2	Homeoboxes / CERS class
3705	46.3064	kd	CGS001-1635	DCTD	-
3706	46.3041	cp	BRD-K03067624	emetine	-
3707	46.2943	oe	ccsbBroad304_01350	PVRL2	Immunoglobulin superfamily / C2-set domain containing
3708	46.2572	kd	CGS001-11262	SP140	Zinc fingers, PHD-type
3709	46.2403	cp	BRD-A29734509	disopyramide	Sodium channel blocker
3710	46.1971	kd	CGS001-10513	APPBP2	-
3711	46.1929	oe	ccsbBroad304_03658	DCP1A	-
3712	46.1923	cp	BRD-K99621550	tubocurarine	-
3713	46.1815	cp	BRD-K82688027	RG-13022	PDGFR receptor inhibitor
3714	46.1764	cp	BRD-K15563106	phloretin	Sodium/glucose cotransporter inhibitor
3715	46.1536	kd	CGS001-5649	RELN	-
3716	46.0812	oe	ccsbBroad304_06235	G6PD	-
3717	46.0728	cp	BRD-K89626439	sirolimus	MTOR inhibitor
3718	46.0603	cp	BRD-A14985772	ascorbyl-palmitate	antioxidant
3719	46.0596	kd	CGS001-7056	THBD	CD molecules
3720	46.0578	cp	BRD-K59369769	tozasertib	Aurora kinase inhibitor
3721	46.0495	cp	BRD-K04887706	AKT-inhibitor-1-2	AKT inhibitor
3722	46.0173	kd	CGS001-51056	LAP3	Leucyl aminopeptidase
3723	45.9884	cp	BRD-K61691971	avrainvillamide-analog-1	nucleophosmin inhibitor
3724	45.9855	kd	CGS001-23224	SYNE2	-
3725	45.9847	cp	BRD-K95885906	quercetagetin	PIM inhibitor
3726	45.9395	cp	BRD-K45479396	BP-554	Serotonin receptor agonist
3727	45.9237	oe	ccsbBroad304_01588	SPP1	Endogenous ligands
3728	45.9178	kd	CGS001-7386	UQCRFS1	Mitochondrial respiratory chain complex / Complex III
3729	45.9167	kd	CGS001-9475	ROCK2	Pleckstrin homology (PH) domain containing
3730	45.9114	oe	ccsbBroad304_00430	GADD45A	-
3731	45.8998	oe	ccsbBroad304_06374	HLA-DRA	Immunoglobulin superfamily / C1-set domain containing
3732	45.8859	cp	BRD-K73319509	PF-04217903	c-Met inhibitor
3733	45.8755	kd	CGS001-64376	IKZF5	IKAROS zinc fingers
3734	45.8679	cp	BRD-K18905250	ST-91	Adrenergic receptor agonist
3735	45.8625	oe	ccsbBroad304_02318	KIF20A	Kinesins
3736	45.8603	cp	BRD-K46137903	prednicarbate	Phospholipase activator
3737	45.8555	kd	CGS001-10001	MED6	-
3738	45.853	cp	BRD-K95609758	BMS-191011	Potassium channel activator
3739	45.8357	kd	CGS001-5257	PHKB	-
3740	45.8327	cp	BRD-K50422030	clomethiazole	GABA receptor antagonist
3741	45.8287	cp	BRD-K06980535	promazine	Dopamine receptor antagonist
3742	45.7867	kd	CGS001-8243	SMC1A	Structural maintenance of chromosomes proteins
3743	45.7865	cp	BRD-K15935639	z-leu3-VS	Proteasome inhibitor
3744	45.7814	cp	BRD-K15616905	CCCP	Mitochondrial oxidative phosphorylation uncoupler
3745	45.7785	oe	ccsbBroad304_08825	LHPP	-
3746	45.7493	kd	CGS001-51174	TUBD1	Tubulins
3747	45.7441	oe	ccsbBroad304_02205	WTAP	-
3748	45.7283	oe	ccsbBroad304_07037	TCF12	Basic helix-loop-helix proteins
3749	45.7283	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
3750	45.7201	oe	ccsbBroad304_02501	DCTN6	-
3751	45.703	kd	CGS001-3087	HHEX	Homeoboxes / ANTP class : NKL subclass
3752	45.681	kd	CGS001-8575	PRKRA	-
3753	45.6558	kd	CGS001-2952	GSTT1	Glutathione S-transferases / Soluble
3754	45.6544	kd	CGS001-51135	IRAK4	Interleukin-1 receptor-associated kinase (IRAK) family
3755	45.6336	kd	CGS001-2744	GLS	Ankyrin repeat domain containing
3756	45.6041	kd	CGS001-65217	PCDH15	Cadherins / Cadherin-related
3757	45.5868	cp	BRD-K15086322	JNJ-10191584	Histamine receptor antagonist
3758	45.5795	cp	BRD-K64245000	GW-4064	FXR agonist
3759	45.5794	kd	CGS001-5796	PTPRK	Receptor tyrosine phosphatases (RTP)
3760	45.5774	cp	BRD-A12016240	LY-278584	Serotonin receptor antagonist
3761	45.5752	kd	CGS001-23411	SIRT1	Histone deacetylases
3762	45.5679	kd	CGS001-5859	QARS	Aminoacyl tRNA synthetases / Class I
3763	45.5661	kd	CGS001-23326	USP22	Ubiquitin-specific peptidases
3764	45.5333	kd	CGS001-7879	RAB7A	RAB, member RAS oncogene
3765	45.5138	oe	ccsbBroad304_02451	HOXB13	Homeoboxes / ANTP class : HOXL subclass
3766	45.509	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
3767	45.5021	kd	CGS001-3845	KRAS	RAS subfamily
3768	45.4979	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
3769	45.4824	oe	ccsbBroad304_07466	VGLL4	-
3770	45.4732	oe	ccsbBroad304_05485	ZNF677	Zinc fingers, C2H2-type
3771	45.4725	cp	BRD-A62025033	temsirolimus	MTOR inhibitor
3772	45.469	cp	BRD-K11433652	aspirin	Cyclooxygenase inhibitor
3773	45.4676	kd	CGS001-54821	ERCC6L	-
3774	45.4455	oe	ccsbBroad304_06957	SLC1A5	Alanine/serine/cysteine transporter subfamily
3775	45.4417	cp	BRD-K64606589	apicidin	HDAC inhibitor
3776	45.4368	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
3777	45.4118	oe	ccsbBroad304_05756	ACAA1	-
3778	45.4085	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
3779	45.393	kd	CGS001-7052	TGM2	Transglutaminases
3780	45.3706	kd	CGS001-4851	NOTCH1	Ankyrin repeat domain containing
3781	45.3343	cp	BRD-K52313696	tacedinaline	HDAC inhibitor
3782	45.3333	kd	CGS001-51752	ERAP1	Aminopeptidase N
3783	45.3311	cp	BRD-K17796732	JWH-015	Cannabinoid receptor agonist
3784	45.3296	cp	BRD-K85985071	ellipticine	Topoisomerase inhibitor
3785	45.3018	cp	BRD-K47631482	bromhexine	Mucolytic agent
3786	45.2987	oe	ccsbBroad304_01607	STAT1	SH2 domain containing
3787	45.2932	kd	CGS001-55770	EXOC2	-
3788	45.2779	kd	CGS001-9061	PAPSS1	-
3789	45.2622	kd	CGS001-8741	TNFSF13	CD molecules
3790	45.2524	oe	ccsbBroad304_01808	ZNF134	Zinc fingers, C2H2-type
3791	45.2463	cp	BRD-K55468218	spiperone	Dopamine receptor antagonist
3792	45.2431	kd	CGS001-9668	ZNF432	Zinc fingers, C2H2-type
3793	45.2415	cp	BRD-K21667562	AM-404	Cyclooxygenase inhibitor
3794	45.2251	kd	CGS001-124626	ZPBP2	Immunoglobulin superfamily / Immunoglobulin-like domain containing
3795	45.224	cp	BRD-A47706533	L-BSO	Glutathione transferase inhibitor
3796	45.2224	kd	CGS001-51599	LSR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
3797	45.1932	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
3798	45.1922	oe	ccsbBroad304_02372	SPRY1	-
3799	45.1848	oe	ccsbBroad304_02990	LYPD3	-
3800	45.1837	oe	ccsbBroad304_02789	ADAT1	-
3801	45.1806	oe	ccsbBroad304_02052	KYNU	-
3802	45.1745	cp	BRD-A79237180	ascorbic-acid	Antioxidant
3803	45.1734	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
3804	45.1408	kd	CGS001-57798	GATAD1	GATA zinc finger domain containing
3805	45.1401	cp	BRD-A43930669	L-368899	Oxytocin receptor antagonist
3806	45.1345	oe	ccsbBroad304_10212	GRHL3	-
3807	45.129	oe	ccsbBroad304_04728	TWIST2	Basic helix-loop-helix proteins
3808	45.1235	cp	BRD-K20482099	rutin	Antioxidant
3809	45.1157	oe	ccsbBroad304_06765	PRCC	-
3810	45.1142	cp	BRD-K36007650	puromycin	-
3811	45.0757	kd	CGS001-27346	TMEM97	-
3812	45.0726	kd	CGS001-151306	GPBAR1	Bile acid receptor
3813	45.056	kd	CGS001-2512	FTL	-
3814	45.0404	oe	ccsbBroad304_02168	GGPS1	Lanosterol biosynthesis pathway
3815	45.0201	kd	CGS001-637	BID	Endogenous ligands
3816	44.9991	kd	CGS001-1645	AKR1C1	Aldo-keto reductases
3817	44.992	oe	ccsbBroad304_03769	CTNNBIP1	Catenins
3818	44.9885	cp	BRD-K14282469	LY-165163	Serotonin receptor antagonist
3819	44.9698	kd	CGS001-5193	PEX12	-
3820	44.9641	oe	ccsbBroad304_05758	ACADSB	-
3821	44.958	cp	BRD-K20168484	BRD-K20168484	-
3822	44.9368	kd	CGS001-10797	MTHFD2	-
3823	44.9366	oe	ccsbBroad304_04396	ZNF559	Zinc fingers, C2H2-type
3824	44.9317	cp	BRD-K22031190	diflunisal	Prostanoid receptor antagonist
3825	44.9283	kd	CGS001-367	AR	Nuclear hormone receptors
3826	44.9066	cp	BRD-K86958018	olvanil	TRPV agonist
3827	44.8763	oe	ccsbBroad304_08292	IP6K2	-
3828	44.8709	oe	ccsbBroad304_05981	CDO1	-
3829	44.8703	kd	CGS001-85366	MYLK2	Myosin Light Chain Kinase (MLCK) family
3830	44.8674	kd	CGS001-291	SLC25A4	Mitochondrial nucleotide transporter subfamily
3831	44.8545	kd	CGS001-7780	SLC30A2	SLC30 zinc transporter family
3832	44.8311	kd	CGS001-9441	MED26	-
3833	44.8251	cp	BRD-K79145749	dibenzepin	Norepinephrine reuptake inhibitor
3834	44.8247	oe	ccsbBroad304_01872	DGCR14	-
3835	44.8182	oe	ccsbBroad304_02671	ECD	-
3836	44.8081	cp	BRD-A28422058	L-689560	Glutamate receptor antagonist
3837	44.8001	kd	CGS001-6790	AURKA	Aurora kinase
3838	44.7864	kd	CGS001-5918	RARRES1	-
3839	44.7657	oe	ccsbBroad304_02010	RIPK2	Receptor interacting protein kinase (RIPK) family
3840	44.765	kd	CGS001-2932	GSK3B	GSK subfamily
3841	44.7547	kd	CGS001-1128	CHRM1	Cholinergic receptors
3842	44.7298	kd	CGS001-81577	GFOD2	-
3843	44.7295	kd	CGS001-4907	NT5E	Adenosine turnover
3844	44.7227	cp	BRD-A64479082	quinidine	Sodium channel blocker
3845	44.6782	kd	CGS001-7357	UGCG	Glycosyltransferase family 2 domain containing
3846	44.678	kd	CGS001-23244	PDS5A	-
3847	44.6661	cp	BRD-K63792901	arecaidine	Acetylcholine receptor agonist
3848	44.663	kd	CGS001-11151	CORO1A	Coronins
3849	44.6477	kd	CGS001-23014	FBXO21	F-boxes / other
3850	44.6459	kd	CGS001-84328	LZIC	-
3851	44.6002	cp	BRD-A46393198	tetramisole	Immunostimulant
3852	44.5965	kd	CGS001-10642	IGF2BP1	RNA binding motif (RRM) containing
3853	44.576	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
3854	44.5674	kd	CGS001-1951	CELSR3	Cadherins / Major cadherins
3855	44.5584	cp	BRD-A34751532	homosalate	HSP inducer
3856	44.531	cp	BRD-K93433262	alfacalcidol	Vitamin D receptor agonist
3857	44.4853	kd	CGS001-10901	DHRS4	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
3858	44.4775	oe	ccsbBroad304_07219	CDC7	CDC7 family
3859	44.4687	oe	ccsbBroad304_06654	NPM1	-
3860	44.4683	cc		Proteasome Inhibitor	-
3861	44.4573	cp	BRD-K94353609	fluocinolone	Glucocorticoid receptor agonist
3862	44.4547	oe	ccsbBroad304_06253	GALT	-
3863	44.4442	oe	ccsbBroad304_05801	ALDH3A1	Aldehyde dehydrogenases
3864	44.4253	oe	ccsbBroad304_00929	LBR	Tudor domain containing
3865	44.4188	oe	ccsbBroad304_00120	ATOX1	-
3866	44.4156	kd	CGS001-7150	TOP1	DNA Topoisomerases
3867	44.4111	cc		BMP Signaling	-
3868	44.3997	kd	CGS001-4724	NDUFS4	Mitochondrial respiratory chain complex / Complex I
3869	44.3766	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
3870	44.3662	cp	BRD-K54142781	cirazoline	Adrenergic receptor agonist
3871	44.3605	kd	CGS001-3480	IGF1R	Type II RTKs: Insulin receptor family
3872	44.3514	kd	CGS001-790	CAD	-
3873	44.345	kd	CGS001-27201	GPR78	GPCR / Class A : Orphans
3874	44.3262	kd	CGS001-10694	CCT8	Heat Shock Proteins / Chaperonins
3875	44.325	cp	BRD-K48722258	dilazep	Adenosine reuptake inhibitor
3876	44.3124	cp	BRD-K98297262	BRD-K98297262	-
3877	44.2959	kd	CGS001-23200	ATP11B	Phospholipid-transporting ATPases
3878	44.2682	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
3879	44.2475	oe	ccsbBroad304_10438	LGALS8	Lectins, galactoside-binding
3880	44.2443	oe	ccsbBroad304_00174	BRAF	RAF family
3881	44.2392	cp	BRD-K16478699	PLX-4720	RAF inhibitor
3882	44.2347	oe	ccsbBroad304_00099	ARG2	Arginase
3883	44.2195	cp	BRD-A34806832	proscillaridin	ATPase inhibitor
3884	44.2166	cp	BRD-K36198571	WAY-170523	Metalloproteinase inhibitor
3885	44.208	oe	ccsbBroad304_04802	COX6B2	Mitochondrial respiratory chain complex / Complex IV
3886	44.2037	kd	CGS001-874	CBR3	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
3887	44.2002	kd	CGS001-11198	SUPT16H	-
3888	44.1862	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
3889	44.1306	cp	BRD-A38749782	fludrocortisone	Glucocorticoid receptor agonist
3890	44.1107	kd	CGS001-7280	TUBB2A	Tubulins
3891	44.1066	kd	CGS001-6241	RRM2	Ribonucleoside-diphosphate reductases
3892	44.0978	oe	ccsbBroad304_09615	LACC1	-
3893	44.0969	cp	BRD-K42098891	protriptyline	Tricyclic antidepressant
3894	44.068	kd	CGS001-11214	AKAP13	A-kinase anchor proteins
3895	44.056	oe	ccsbBroad304_06722	SERPINB6	Serine (or cysteine) peptidase inhibitors
3896	44.0554	oe	ccsbBroad304_10994	NEK2	NIMA (never in mitosis gene a)- related kinase (NEK) family
3897	44.0202	cp	BRD-K02407574	parbendazole	Tubulin inhibitor
3898	44.0133	cp	BRD-K79759585	sildenafil	-
3899	43.9985	kd	CGS001-7079	TIMP4	-
3900	43.9878	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
3901	43.9618	oe	ccsbBroad304_02459	KAT5	Histone acetyltransferases (HATs)
3902	43.9422	cp	BRD-K68336408	tyrphostin-AG-1478	EGFR inhibitor
3903	43.9266	kd	CGS001-27032	ATP2C1	Calcium-ATPases
3904	43.8953	kd	CGS001-23196	FAM120A	-
3905	43.8939	cp	BRD-K35531059	molsidomine	Guanylyl cyclase activator
3906	43.8811	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
3907	43.8766	kd	CGS001-537	ATP6AP1	-
3908	43.8313	oe	ccsbBroad304_03175	MRPS16	Mitochondrial ribosomal proteins / small subunits
3909	43.7967	kd	CGS001-6772	STAT1	SH2 domain containing
3910	43.7849	kd	CGS001-11156	PTP4A3	Protein tyrosine phosphatases
3911	43.7769	kd	CGS001-10730	YME1L1	ATPases / AAA-type
3912	43.7612	kd	CGS001-383	ARG1	Arginase
3913	43.7464	oe	ccsbBroad304_00961	SMAD2	SMADs
3914	43.7359	cp	BRD-A02176148	tubaic-acid	Mitochondrial complex I inhibitor
3915	43.7223	kd	CGS001-79724	ZNF768	Zinc fingers, C2H2-type
3916	43.718	cp	BRD-K78838262	austricine	Hypolipidemic
3917	43.714	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
3918	43.7009	oe	ccsbBroad304_00548	FDPS	Lanosterol biosynthesis pathway
3919	43.668	kd	CGS001-875	CBS	Hydrogen sulphide synthesis
3920	43.6561	cp	BRD-K97118047	4,5,6,7-tetrabromobenzotriazole	Casein kinase inhibitor
3921	43.6546	oe	ccsbBroad304_01710	TRAF2	RING-type (C3HC4) zinc fingers
3922	43.6423	cp	BRD-K77677632	SB-200646	Serotonin receptor antagonist
3923	43.6394	cp	BRD-K04414442	SB-222200	Tachykinin antagonist
3924	43.6132	kd	CGS001-10379	IRF9	-
3925	43.6043	oe	ccsbBroad304_00498	ELK1	ETS Transcription Factors
3926	43.6036	kd	CGS001-55239	OGFOD1	-
3927	43.5933	cp	BRD-K51302260	KU-C103871	GSP agonist
3928	43.5615	cp	BRD-K45861246	azaperone	Dopamine receptor antagonist
3929	43.5568	cp	BRD-K11163873	phenanthridone	PARP inhibitor
3930	43.5532	kd	CGS001-6455	SH3GL1	-
3931	43.5432	kd	CGS001-81539	SLC38A1	System A-like transporters
3932	43.5406	kd	CGS001-83933	HDAC10	Histone deacetylases
3933	43.5215	kd	CGS001-4173	MCM4	-
3934	43.5098	oe	ccsbBroad304_05792	AGTR1	Angiotensin receptors
3935	43.5025	oe	ccsbBroad304_01903	HIST2H2BE	Histones / Replication-dependent
3936	43.4891	cp	BRD-K61829047	7b-cis	Exportin antagonist
3937	43.4577	kd	CGS001-10955	SERINC3	-
3938	43.4497	kd	CGS001-5045	FURIN	Subtilisin
3939	43.4237	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
3940	43.4146	kd	CGS001-4439	MSH5	-
3941	43.3946	kd	CGS001-51741	WWOX	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
3942	43.3678	kd	CGS001-1876	E2F6	-
3943	43.3656	oe	ccsbBroad304_03773	CIAPIN1	-
3944	43.3493	kd	CGS001-56616	DIABLO	-
3945	43.3262	oe	ccsbBroad304_00094	ARF1	ADP-ribosylation factors
3946	43.3118	oe	ccsbBroad304_03005	HCAR1	GPCR / Class A : Hydroxy-carboxylic acid receptors
3947	43.3036	oe	ccsbBroad304_06720	PHYH	-
3948	43.3033	cp	BRD-A44827100	erythromycin	-
3949	43.2972	cp	BRD-K09790412	H-9	-
3950	43.2901	kd	CGS001-6390	SDHB	Mitochondrial respiratory chain complex / Complex II
3951	43.2884	oe	ccsbBroad304_03396	FGFRL1	Immunoglobulin superfamily / I-set domain containing
3952	43.2676	kd	CGS001-8202	NCOA3	Histone acetyltransferases
3953	43.264	cp	BRD-K92577649	GBR-13069	-
3954	43.2608	oe	ccsbBroad304_02533	NOXA1	-
3955	43.2537	kd	CGS001-54998	AURKAIP1	-
3956	43.2431	kd	CGS001-2194	FASN	Short chain dehydrogenase/reductase superfamily / Atypical members
3957	43.197	kd	CGS001-5966	REL	NFkappaB transcription factor family
3958	43.1927	cp	BRD-K43330982	JTE-013	Lysophospholipid receptor antagonist
3959	43.1904	kd	CGS001-6397	SEC14L1	-
3960	43.1642	kd	CGS001-11315	PARK7	Parkinson disease
3961	43.1639	oe	ccsbBroad304_07117	UGCG	Glycosyltransferase family 2 domain containing
3962	43.1628	cp	BRD-A34299591	budesonide	-
3963	43.1619	kd	CGS001-29763	PACSIN3	-
3964	43.1489	kd	CGS001-116832	RPL39L	L ribosomal proteins
3965	43.1488	kd	CGS001-435	ASL	-
3966	43.1391	kd	CGS001-2324	FLT4	Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family
3967	43.1118	kd	CGS001-79135	APOO	Apolipoproteins
3968	43.0742	cp	BRD-K82561139	ricinine	Casein kinase inhibitor
3969	43.0705	kd	CGS001-2168	FABP1	Fatty acid-binding proteins
3970	43.0504	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
3971	43.0449	cp	BRD-A52660433	tetrindole	Monoamine oxidase inhibitor
3972	43.0397	oe	ccsbBroad304_02553	BLCAP	-
3973	43.0396	kd	CGS001-10489	LRRC41	-
3974	43.0184	kd	CGS001-3146	HMGB1	High-mobility group / Canonical
3975	43.017	kd	CGS001-3077	HFE	Immunoglobulin superfamily / C1-set domain containing
3976	43.0126	kd	CGS001-2781	GNAZ	-
3977	42.9964	oe	ccsbBroad304_01084	NEU1	-
3978	42.9636	kd	CGS001-25966	C2CD2	-
3979	42.9332	kd	CGS001-2958	GTF2A2	General transcription factors
3980	42.9032	kd	CGS001-9112	MTA1	GATA zinc finger domain containing
3981	42.8868	kd	CGS001-8031	NCOA4	-
3982	42.8774	kd	CGS001-8826	IQGAP1	-
3983	42.8749	oe	ccsbBroad304_03264	UBAP1	-
3984	42.8729	kd	CGS001-10682	EBP	-
3985	42.8578	oe	ccsbBroad304_01137	P2RY6	GPCR / Class A : Purinergic receptors, P2Y
3986	42.8448	kd	CGS001-29103	DNAJC15	Heat shock proteins / DNAJ (HSP40)
3987	42.8406	kd	CGS001-8974	P4HA2	-
3988	42.8343	kd	CGS001-4697	NDUFA4	-
3989	42.8229	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
3990	42.7976	oe	ccsbBroad304_00401	CYB5A	Cytochrome b genes
3991	42.7658	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
3992	42.762	cp	BRD-K01815685	indole	aryl hydrocarbon receptor agonist
3993	42.7582	cp	BRD-K57080016	selumetinib	MEK inhibitor
3994	42.7455	kd	CGS001-4122	MAN2A2	-
3995	42.7415	cp	BRD-K82746043	navitoclax	BCL inhibitor
3996	42.7241	kd	CGS001-10559	SLC35A1	SLC35 family of nucleotide sugar transporters
3997	42.7163	cp	BRD-K49577446	flunisolide	-
3998	42.7077	oe	ccsbBroad304_01945	IKBKG	Zinc fingers, C2HC-type containing
3999	42.7025	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
4000	42.6922	kd	CGS001-7184	HSP90B1	Heat shock proteins / HSPC
4001	42.6865	cp	BRD-K68402494	ML-9	Myosin light chain kinase inhibitor
4002	42.6797	kd	CGS001-10523	CHERP	G patch domain containing
4003	42.6775	oe	ccsbBroad304_05180	ZNF626	Zinc fingers, C2H2-type
4004	42.6646	kd	CGS001-1666	DECR1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4005	42.6606	oe	ccsbBroad304_02806	OPN3	GPCR / Class A : Opsin receptors
4006	42.6541	cp	BRD-K67831364	ZM-323881	VEGFR inhibitor
4007	42.6488	cp	BRD-A94297859	BRD-A94297859	-
4008	42.6451	oe	ccsbBroad304_07337	TAF1B	-
4009	42.6248	kd	CGS001-6364	CCL20	Chemokine ligands
